application_id,student_id,company,recruiter,stage,placed,offer_value
APP20458,S10865,TechNova,Recruiter D,Screening,False,
APP20459,S10866,LogicLoop,Recruiter E,Screening,False,
APP20460,S10867,RetailPulse,Recruiter A,Submitted,False,
APP20461,S10868,InnoWorks,Recruiter G,Rejected,False,
APP20462,S10869,HealthByte,Recruiter E,Interview,False,
APP20463,S10870,MarketMint,Recruiter F,Submitted,False,
APP20464,S10871,NextGen Systems,Recruiter A,Screening,False,
APP20465,S10872,LogicLoop,Recruiter F,Offer,True,7.105380513170607
APP20466,S10875,DataForge,Recruiter E,Interview,False,
APP20467,S10877,DataForge,Recruiter D,Rejected,False,
APP20468,S10879,TechNova,Recruiter E,Submitted,False,
APP20469,S10880,TechNova,Recruiter A,Rejected,False,
APP20470,S10881,NextGen Systems,Recruiter B,Screening,False,
APP20471,S10883,TechNova,Recruiter D,Screening,False,
APP20472,S10885,DataForge,Recruiter G,Rejected,False,
APP20473,S10889,LogicLoop,Recruiter D,Submitted,False,
APP20474,S10890,NextGen Systems,Recruiter D,Submitted,False,
APP20475,S10891,DataForge,Recruiter G,Rejected,False,
APP20476,S10895,TechNova,Recruiter H,Rejected,False,
APP20477,S10898,FinEdge,Recruiter B,Screening,False,
APP20478,S10899,SecureStack,Recruiter C,Rejected,False,
APP20479,S10903,SecureStack,Recruiter D,Submitted,False,
APP20480,S10904,SecureStack,Recruiter B,Rejected,False,
APP20481,S10907,InnoWorks,Recruiter D,Interview,False,
APP20482,S10912,RetailPulse,Recruiter E,Screening,False,
APP20483,S10913,LogicLoop,Recruiter C,Interview,False,
APP20484,S10914,HealthByte,Recruiter C,Screening,False,
APP20485,S10916,InnoWorks,Recruiter G,Submitted,False,
APP20486,S10917,InnoWorks,Recruiter C,Submitted,False,
APP20487,S10919,FinEdge,Recruiter E,Rejected,False,
APP20488,S10921,LogicLoop,Recruiter F,Interview,False,
APP20489,S10924,BuildRight,Recruiter F,Screening,False,
APP20490,S10925,DataForge,Recruiter F,Submitted,False,
APP20491,S10927,RetailPulse,Recruiter E,Interview,False,
APP20492,S10928,CloudSprint,Recruiter G,Offer,True,8.737329761437332
APP20493,S10929,HealthByte,Recruiter G,Rejected,False,
APP20494,S10931,InnoWorks,Recruiter A,Screening,False,
APP20495,S10932,SecureStack,Recruiter G,Interview,False,
APP20496,S10938,CloudSprint,Recruiter H,Rejected,False,
APP20497,S10939,SecureStack,Recruiter F,Screening,False,
APP20498,S10940,InnoWorks,Recruiter B,Offer,True,8.858659623137985
APP20499,S10941,HealthByte,Recruiter H,Interview,False,
APP20500,S10942,TechNova,Recruiter D,Interview,False,
APP20501,S10943,CloudSprint,Recruiter E,Submitted,False,
APP20502,S10946,NextGen Systems,Recruiter C,Screening,False,
APP20503,S10947,FinEdge,Recruiter E,Screening,False,
APP20504,S10948,InnoWorks,Recruiter B,Submitted,False,
APP20505,S10949,SecureStack,Recruiter B,Rejected,False,
APP20506,S10951,DataForge,Recruiter B,Submitted,False,
APP20507,S10952,MarketMint,Recruiter B,Offer,False,9.385928917315033
APP20508,S10954,MarketMint,Recruiter D,Rejected,False,
APP20509,S10957,HealthByte,Recruiter D,Rejected,False,
APP20510,S10958,LogicLoop,Recruiter A,Rejected,False,
APP20511,S10961,CloudSprint,Recruiter E,Submitted,False,
APP20512,S10962,HealthByte,Recruiter G,Screening,False,
APP20513,S10963,InnoWorks,Recruiter H,Submitted,False,
APP20514,S10964,BuildRight,Recruiter A,Submitted,False,
APP20515,S10965,BuildRight,Recruiter C,Screening,False,
APP20516,S10966,DataForge,Recruiter G,Screening,False,
APP20517,S10968,LogicLoop,Recruiter H,Screening,False,
APP20518,S10970,MarketMint,Recruiter E,Submitted,False,
APP20519,S10971,MarketMint,Recruiter B,Interview,False,
APP20520,S10974,HealthByte,Recruiter H,Submitted,False,
APP20521,S10979,SecureStack,Recruiter C,Interview,False,
APP20522,S10980,LogicLoop,Recruiter H,Offer,True,9.37941659446788
APP20523,S10982,SecureStack,Recruiter F,Rejected,False,
APP20524,S10983,RetailPulse,Recruiter F,Screening,False,
APP20525,S10985,SecureStack,Recruiter F,Offer,False,5.781829341139993
APP20526,S10989,DataForge,Recruiter E,Rejected,False,
APP20527,S10990,CloudSprint,Recruiter A,Interview,False,
APP20528,S10992,MarketMint,Recruiter D,Screening,False,
APP20529,S10993,TechNova,Recruiter F,Offer,False,6.795834932852863
APP20530,S10996,FinEdge,Recruiter D,Interview,False,
APP20531,S10997,LogicLoop,Recruiter F,Submitted,False,
APP20532,S10998,InnoWorks,Recruiter D,Screening,False,
APP20533,S10999,CloudSprint,Recruiter B,Offer,False,8.33815852226413
APP20534,S11001,InnoWorks,Recruiter C,Interview,False,
APP20535,S11003,DataForge,Recruiter E,Interview,False,
APP20536,S11005,LogicLoop,Recruiter D,Submitted,False,
APP20537,S11006,NextGen Systems,Recruiter B,Screening,False,
APP20538,S11007,HealthByte,Recruiter F,Screening,False,
APP20539,S11008,BuildRight,Recruiter E,Submitted,False,
APP20540,S11009,MarketMint,Recruiter E,Screening,False,
APP20541,S11010,NextGen Systems,Recruiter D,Submitted,False,
APP20542,S11013,RetailPulse,Recruiter G,Offer,True,8.394489518020665
APP20543,S11016,FinEdge,Recruiter H,Submitted,False,
APP20544,S11018,NextGen Systems,Recruiter E,Submitted,False,
APP20545,S11021,InnoWorks,Recruiter B,Interview,False,
APP20546,S11022,InnoWorks,Recruiter G,Rejected,False,
APP20547,S11025,LogicLoop,Recruiter G,Rejected,False,
APP20548,S11027,FinEdge,Recruiter D,Screening,False,
APP20549,S11028,DataForge,Recruiter G,Offer,False,6.709317920830514
APP20550,S11029,FinEdge,Recruiter A,Screening,False,
APP20551,S11030,TechNova,Recruiter E,Rejected,False,
APP20552,S11031,SecureStack,Recruiter C,Rejected,False,
APP20553,S11034,NextGen Systems,Recruiter D,Interview,False,
APP20554,S11037,InnoWorks,Recruiter H,Rejected,False,
APP20555,S11038,FinEdge,Recruiter E,Rejected,False,
APP20556,S11040,NextGen Systems,Recruiter F,Interview,False,
APP20557,S11042,BuildRight,Recruiter B,Offer,True,7.933159689289433
APP20558,S11043,NextGen Systems,Recruiter E,Offer,True,8.441183130601093
APP20559,S11044,SecureStack,Recruiter D,Screening,False,
APP20560,S11045,InnoWorks,Recruiter B,Interview,False,
APP20561,S11048,TechNova,Recruiter H,Rejected,False,
APP20562,S11050,RetailPulse,Recruiter A,Rejected,False,
APP20563,S11052,NextGen Systems,Recruiter F,Submitted,False,
APP20564,S11054,MarketMint,Recruiter C,Offer,False,7.817564507509306
APP20565,S11057,DataForge,Recruiter H,Interview,False,
APP20566,S11058,BuildRight,Recruiter F,Submitted,False,
APP20567,S11059,TechNova,Recruiter D,Screening,False,
APP20568,S11062,RetailPulse,Recruiter F,Screening,False,
APP20569,S11064,LogicLoop,Recruiter D,Rejected,False,
APP20570,S11066,LogicLoop,Recruiter G,Screening,False,
APP20571,S11067,CloudSprint,Recruiter H,Submitted,False,
APP20572,S11070,NextGen Systems,Recruiter F,Rejected,False,
APP20573,S11074,HealthByte,Recruiter C,Interview,False,
APP20574,S11076,DataForge,Recruiter C,Submitted,False,
APP20575,S11078,BuildRight,Recruiter D,Rejected,False,
APP20576,S11080,NextGen Systems,Recruiter D,Rejected,False,
APP20577,S11081,SecureStack,Recruiter A,Rejected,False,
APP20578,S11082,RetailPulse,Recruiter A,Submitted,False,
APP20579,S11086,SecureStack,Recruiter F,Interview,False,
APP20580,S11087,SecureStack,Recruiter H,Submitted,False,
APP20581,S11088,NextGen Systems,Recruiter H,Submitted,False,
APP20582,S11090,RetailPulse,Recruiter F,Interview,False,
APP20583,S11100,TechNova,Recruiter F,Submitted,False,
APP20584,S11101,DataForge,Recruiter E,Rejected,False,
APP20585,S11103,FinEdge,Recruiter H,Offer,True,8.011063322080684
APP20586,S11105,RetailPulse,Recruiter A,Rejected,False,
APP20587,S11106,SecureStack,Recruiter D,Submitted,False,
APP20588,S11108,LogicLoop,Recruiter E,Rejected,False,
APP20589,S11111,FinEdge,Recruiter F,Submitted,False,
APP20590,S11112,SecureStack,Recruiter A,Submitted,False,
APP20591,S11114,RetailPulse,Recruiter C,Submitted,False,
APP20592,S11115,FinEdge,Recruiter F,Interview,False,
APP20593,S11116,LogicLoop,Recruiter E,Interview,False,
APP20594,S11119,DataForge,Recruiter H,Offer,False,5.331993246369585
APP20595,S11121,LogicLoop,Recruiter G,Rejected,False,
APP20596,S11126,TechNova,Recruiter C,Interview,False,
APP20597,S11128,HealthByte,Recruiter G,Offer,False,9.583655839260144
APP20598,S11129,RetailPulse,Recruiter G,Submitted,False,
APP20599,S11130,CloudSprint,Recruiter D,Rejected,False,
APP20600,S11132,HealthByte,Recruiter B,Screening,False,
APP20601,S11135,RetailPulse,Recruiter F,Submitted,False,
APP20602,S11136,HealthByte,Recruiter H,Rejected,False,
APP20603,S11137,BuildRight,Recruiter B,Rejected,False,
APP20604,S11138,LogicLoop,Recruiter D,Interview,False,
APP20605,S11140,NextGen Systems,Recruiter H,Screening,False,
APP20606,S11141,MarketMint,Recruiter D,Rejected,False,
APP20607,S11143,DataForge,Recruiter H,Rejected,False,
APP20608,S11144,DataForge,Recruiter F,Interview,False,
APP20609,S11145,TechNova,Recruiter D,Submitted,False,
APP20610,S11146,FinEdge,Recruiter E,Rejected,False,
APP20611,S11148,MarketMint,Recruiter G,Submitted,False,
APP20612,S11149,TechNova,Recruiter H,Rejected,False,
APP20613,S11150,DataForge,Recruiter E,Rejected,False,
APP20614,S11151,MarketMint,Recruiter D,Offer,True,10.147355423920462
APP20615,S11153,HealthByte,Recruiter G,Interview,False,
APP20616,S11155,TechNova,Recruiter H,Offer,False,7.8331956560244
APP20617,S11159,TechNova,Recruiter E,Submitted,False,
APP20618,S11162,SecureStack,Recruiter C,Rejected,False,
APP20619,S11166,BuildRight,Recruiter H,Submitted,False,
APP20620,S11168,SecureStack,Recruiter B,Submitted,False,
APP20621,S11169,LogicLoop,Recruiter D,Interview,False,
APP20622,S11171,RetailPulse,Recruiter H,Interview,False,
APP20623,S11173,MarketMint,Recruiter E,Rejected,False,
APP20624,S11177,NextGen Systems,Recruiter H,Submitted,False,
APP20625,S11178,CloudSprint,Recruiter B,Screening,False,
APP20626,S11180,NextGen Systems,Recruiter D,Interview,False,
APP20627,S11181,SecureStack,Recruiter C,Screening,False,
APP20628,S11182,HealthByte,Recruiter C,Screening,False,
APP20629,S11183,SecureStack,Recruiter G,Submitted,False,
APP20630,S11186,RetailPulse,Recruiter A,Offer,False,10.269949352182824
APP20631,S11187,HealthByte,Recruiter H,Offer,True,8.69317821130185
APP20632,S11188,NextGen Systems,Recruiter G,Offer,False,9.025371734316876
APP20633,S11190,InnoWorks,Recruiter E,Interview,False,
APP20634,S11192,HealthByte,Recruiter H,Rejected,False,
APP20635,S11194,FinEdge,Recruiter D,Interview,False,
APP20636,S11195,HealthByte,Recruiter E,Submitted,False,
APP20637,S11196,BuildRight,Recruiter G,Screening,False,
APP20638,S11197,RetailPulse,Recruiter A,Interview,False,
APP20639,S11198,DataForge,Recruiter D,Interview,False,
APP20640,S11199,FinEdge,Recruiter C,Submitted,False,
APP20641,S11200,TechNova,Recruiter F,Submitted,False,
APP20642,S11201,FinEdge,Recruiter E,Screening,False,
APP20643,S11203,FinEdge,Recruiter C,Rejected,False,
APP20644,S11204,InnoWorks,Recruiter E,Offer,True,4.098540336376473
APP20645,S11206,SecureStack,Recruiter C,Submitted,False,
APP20646,S11208,FinEdge,Recruiter E,Offer,False,5.866687395566407
APP20647,S11209,NextGen Systems,Recruiter F,Screening,False,
APP20648,S11210,InnoWorks,Recruiter D,Offer,False,8.287321015867398
APP20649,S11211,CloudSprint,Recruiter H,Interview,False,
APP20650,S11212,MarketMint,Recruiter B,Submitted,False,
APP20651,S11213,RetailPulse,Recruiter B,Screening,False,
APP20652,S11214,TechNova,Recruiter B,Rejected,False,
APP20653,S11215,LogicLoop,Recruiter F,Interview,False,
APP20654,S11217,InnoWorks,Recruiter C,Submitted,False,
APP20655,S11221,InnoWorks,Recruiter A,Rejected,False,
APP20656,S11222,HealthByte,Recruiter E,Interview,False,
APP20657,S11224,DataForge,Recruiter A,Screening,False,
APP20658,S11225,TechNova,Recruiter B,Screening,False,
APP20659,S11226,CloudSprint,Recruiter A,Submitted,False,
APP20660,S11228,DataForge,Recruiter H,Submitted,False,
APP20661,S11229,NextGen Systems,Recruiter E,Offer,True,11.135479267769462
APP20662,S11230,FinEdge,Recruiter H,Interview,False,
APP20663,S11231,InnoWorks,Recruiter B,Interview,False,
APP20664,S11233,CloudSprint,Recruiter H,Interview,False,
APP20665,S11236,TechNova,Recruiter E,Rejected,False,
APP20666,S11237,BuildRight,Recruiter D,Rejected,False,
APP20667,S11238,TechNova,Recruiter G,Submitted,False,
APP20668,S11240,NextGen Systems,Recruiter H,Submitted,False,
APP20669,S11242,HealthByte,Recruiter H,Interview,False,
APP20670,S11244,FinEdge,Recruiter C,Interview,False,
APP20671,S11245,MarketMint,Recruiter H,Rejected,False,
APP20672,S11248,MarketMint,Recruiter D,Rejected,False,
APP20673,S11250,RetailPulse,Recruiter H,Rejected,False,
APP20674,S11251,LogicLoop,Recruiter A,Interview,False,
APP20675,S11253,CloudSprint,Recruiter B,Interview,False,
APP20676,S11257,InnoWorks,Recruiter D,Screening,False,
APP20677,S11261,BuildRight,Recruiter A,Rejected,False,
APP20678,S11263,SecureStack,Recruiter E,Rejected,False,
APP20679,S11264,DataForge,Recruiter G,Submitted,False,
APP20680,S11265,FinEdge,Recruiter F,Rejected,False,
APP20681,S11268,HealthByte,Recruiter C,Screening,False,
APP20682,S11270,InnoWorks,Recruiter B,Interview,False,
APP20683,S11271,HealthByte,Recruiter C,Rejected,False,
APP20684,S11273,MarketMint,Recruiter G,Rejected,False,
APP20685,S11276,NextGen Systems,Recruiter H,Submitted,False,
APP20686,S11278,SecureStack,Recruiter F,Interview,False,
APP20687,S11280,MarketMint,Recruiter E,Rejected,False,
APP20688,S11281,TechNova,Recruiter B,Interview,False,
APP20689,S11282,TechNova,Recruiter F,Screening,False,
APP20690,S11283,TechNova,Recruiter E,Rejected,False,
APP20691,S11284,MarketMint,Recruiter E,Submitted,False,
APP20692,S11286,InnoWorks,Recruiter D,Interview,False,
APP20693,S11288,BuildRight,Recruiter F,Submitted,False,
APP20694,S11290,RetailPulse,Recruiter G,Interview,False,
APP20695,S11292,BuildRight,Recruiter C,Screening,False,
APP20696,S11293,LogicLoop,Recruiter G,Submitted,False,
APP20697,S11295,InnoWorks,Recruiter C,Interview,False,
APP20698,S11296,InnoWorks,Recruiter B,Submitted,False,
APP20699,S11297,TechNova,Recruiter D,Submitted,False,
APP20700,S11298,HealthByte,Recruiter C,Rejected,False,
APP20701,S11299,RetailPulse,Recruiter C,Screening,False,
APP20702,S11301,BuildRight,Recruiter C,Rejected,False,
APP20703,S11304,NextGen Systems,Recruiter F,Interview,False,
APP20704,S11305,RetailPulse,Recruiter D,Screening,False,
APP20705,S11306,CloudSprint,Recruiter A,Rejected,False,
APP20706,S11310,CloudSprint,Recruiter E,Submitted,False,
APP20707,S11311,NextGen Systems,Recruiter A,Submitted,False,
APP20708,S11312,LogicLoop,Recruiter E,Interview,False,
APP20709,S11316,NextGen Systems,Recruiter G,Rejected,False,
APP20710,S11319,LogicLoop,Recruiter D,Screening,False,
APP20711,S11320,TechNova,Recruiter A,Screening,False,
APP20712,S11322,CloudSprint,Recruiter H,Interview,False,
APP20713,S11325,BuildRight,Recruiter H,Rejected,False,
APP20714,S11328,SecureStack,Recruiter F,Submitted,False,
APP20715,S11329,NextGen Systems,Recruiter E,Interview,False,
APP20716,S11330,CloudSprint,Recruiter H,Rejected,False,
APP20717,S11331,BuildRight,Recruiter G,Interview,False,
APP20718,S11332,InnoWorks,Recruiter F,Submitted,False,
APP20719,S11333,HealthByte,Recruiter A,Interview,False,
APP20720,S11334,SecureStack,Recruiter H,Rejected,False,
APP20721,S11335,NextGen Systems,Recruiter E,Submitted,False,
APP20722,S11336,TechNova,Recruiter B,Interview,False,
APP20723,S11339,HealthByte,Recruiter E,Submitted,False,
APP20724,S11341,TechNova,Recruiter A,Submitted,False,
APP20725,S11342,RetailPulse,Recruiter G,Interview,False,
APP20726,S11343,LogicLoop,Recruiter F,Interview,False,
APP20727,S11345,RetailPulse,Recruiter F,Screening,False,
APP20728,S11348,InnoWorks,Recruiter E,Interview,False,
APP20729,S11349,RetailPulse,Recruiter G,Rejected,False,
APP20730,S11351,SecureStack,Recruiter E,Interview,False,
APP20731,S11352,CloudSprint,Recruiter E,Screening,False,
APP20732,S11354,NextGen Systems,Recruiter B,Screening,False,
APP20733,S11355,LogicLoop,Recruiter G,Rejected,False,
APP20734,S11356,DataForge,Recruiter F,Offer,True,7.897482866868996
APP20735,S11357,TechNova,Recruiter F,Screening,False,
APP20736,S11359,RetailPulse,Recruiter D,Interview,False,
APP20737,S11361,SecureStack,Recruiter B,Screening,False,
APP20738,S11364,BuildRight,Recruiter D,Rejected,False,
APP20739,S11365,CloudSprint,Recruiter D,Rejected,False,
APP20740,S11366,InnoWorks,Recruiter G,Rejected,False,
APP20741,S11368,TechNova,Recruiter F,Offer,True,4.682462465287234
APP20742,S11369,DataForge,Recruiter A,Screening,False,
APP20743,S11371,DataForge,Recruiter C,Offer,True,7.1373258853097346
APP20744,S11372,LogicLoop,Recruiter E,Offer,True,7.984098437222278
APP20745,S11373,DataForge,Recruiter C,Submitted,False,
APP20746,S11377,DataForge,Recruiter A,Rejected,False,
APP20747,S11378,RetailPulse,Recruiter F,Submitted,False,
APP20748,S11379,HealthByte,Recruiter H,Interview,False,
APP20749,S11381,NextGen Systems,Recruiter A,Rejected,False,
APP20750,S11382,FinEdge,Recruiter C,Submitted,False,
APP20751,S11384,RetailPulse,Recruiter E,Screening,False,
APP20752,S11389,NextGen Systems,Recruiter H,Interview,False,
APP20753,S11390,MarketMint,Recruiter B,Interview,False,
APP20754,S11394,NextGen Systems,Recruiter C,Interview,False,
APP20755,S11395,NextGen Systems,Recruiter B,Interview,False,
APP20756,S11397,DataForge,Recruiter F,Rejected,False,
APP20757,S11398,SecureStack,Recruiter F,Submitted,False,
APP20758,S11402,InnoWorks,Recruiter F,Offer,True,7.0709708277466685
APP20759,S11403,RetailPulse,Recruiter A,Rejected,False,
APP20760,S11404,DataForge,Recruiter D,Rejected,False,
APP20761,S11406,TechNova,Recruiter G,Rejected,False,
APP20762,S11407,MarketMint,Recruiter B,Rejected,False,
APP20763,S11408,TechNova,Recruiter F,Interview,False,
APP20764,S11410,FinEdge,Recruiter A,Rejected,False,
APP20765,S11414,BuildRight,Recruiter B,Submitted,False,
APP20766,S11416,SecureStack,Recruiter H,Interview,False,
APP20767,S11417,LogicLoop,Recruiter D,Rejected,False,
APP20768,S11420,HealthByte,Recruiter B,Interview,False,
APP20769,S11421,TechNova,Recruiter G,Offer,False,7.433465155168756
APP20770,S11422,RetailPulse,Recruiter A,Rejected,False,
APP20771,S11424,DataForge,Recruiter F,Interview,False,
APP20772,S11426,NextGen Systems,Recruiter E,Rejected,False,
APP20773,S11428,DataForge,Recruiter A,Interview,False,
APP20774,S11430,LogicLoop,Recruiter E,Submitted,False,
APP20775,S11431,DataForge,Recruiter E,Offer,False,8.377448967353917
APP20776,S11432,LogicLoop,Recruiter E,Interview,False,
APP20777,S11433,InnoWorks,Recruiter G,Rejected,False,
APP20778,S11435,RetailPulse,Recruiter F,Submitted,False,
APP20779,S11436,LogicLoop,Recruiter G,Submitted,False,
APP20780,S11437,DataForge,Recruiter H,Rejected,False,
APP20781,S11438,FinEdge,Recruiter A,Submitted,False,
APP20782,S11439,LogicLoop,Recruiter H,Submitted,False,
APP20783,S11440,NextGen Systems,Recruiter A,Submitted,False,
APP20784,S11442,RetailPulse,Recruiter C,Screening,False,
APP20785,S11443,SecureStack,Recruiter E,Rejected,False,
APP20786,S11447,NextGen Systems,Recruiter H,Offer,True,10.622955124603951
APP20787,S11449,CloudSprint,Recruiter D,Submitted,False,
APP20788,S11450,MarketMint,Recruiter C,Submitted,False,
APP20789,S11452,LogicLoop,Recruiter E,Submitted,False,
APP20790,S11454,SecureStack,Recruiter C,Interview,False,
