event_id,event_name,event_timestamp,company_id,search_id,session_id,search_category,location,platform,source,event_version,result_view_id,result_count,listing_id,position,contact_id,contact_channel,engagement_id,engagement_type,match_id,match_type,outcome_id,outcome_type,outcome_status
E000130,search_result_viewed,2026-08-04 17:18:57,C032,SEARCH_00040,SESSION_00040,Data Analyst,Bengaluru,mobile,campaign,1.0,RESULT_00040,6.0,,,,,,,,,,,
E000132,search_performed,2026-08-04 17:19:00,C004,SEARCH_00041,SESSION_00041,Software Developer,Hyderabad,web,direct,1.0,,,,,,,,,,,,,
E000131,listing_viewed,2026-08-04 17:19:23,C032,SEARCH_00040,SESSION_00040,Data Analyst,Bengaluru,mobile,organic,1.0,,,LISTING_00027,7.0,,,,,,,,,
E000094,match_created,2026-08-04 17:20:55,C031,SEARCH_00028,SESSION_00028,UI/UX Designer,Mumbai,mobile,campaign,1.0,,,LISTING_00019,,,,ENGAGE_00006,,MATCH_00003,company_candidate,,,
E000133,search_result_viewed,2026-08-04 17:20:56,C004,SEARCH_00041,SESSION_00041,Software Developer,Hyderabad,web,campaign,1.0,RESULT_00041,24.0,,,,,,,,,,,
E000134,listing_viewed,2026-08-04 17:22:59,C004,SEARCH_00041,SESSION_00041,Software Developer,Hyderabad,mobile,referral,1.0,,,LISTING_00028,5.0,,,,,,,,,
E000160,company_contact_started,2026-08-04 17:40:53,C010,SEARCH_00049,SESSION_00049,UI/UX Designer,Mumbai,mobile,referral,1.0,,,LISTING_00034,,CONTACT_00018,email,,,,,,,
E000161,search_performed,2026-08-04 17:42:00,C019,SEARCH_00050,SESSION_00050,Business Analyst,Chennai,mobile,direct,1.0,,,,,,,,,,,,,
E000162,search_result_viewed,2026-08-04 17:44:13,C019,SEARCH_00050,SESSION_00050,Business Analyst,Chennai,mobile,campaign,1.0,RESULT_00050,16.0,,,,,,,,,,,
E000163,listing_viewed,2026-08-04 17:45:45,C019,SEARCH_00050,SESSION_00050,Business Analyst,Chennai,web,campaign,1.0,,,LISTING_00035,4.0,,,,,,,,,
E000146,search_performed,2026-08-04 18:28:00,C012,SEARCH_00045,SESSION_00045,UI/UX Designer,Chennai,mobile,direct,1.0,,,,,,,,,,,,,
E000164,company_contact_started,2026-08-04 18:35:45,C019,SEARCH_00050,SESSION_00050,Business Analyst,Chennai,web,referral,1.0,,,LISTING_00035,,CONTACT_00019,email,,,,,,,
E000154,search_performed,2026-08-04 18:38:00,C032,SEARCH_00048,SESSION_00048,Data Analyst,Bengaluru,web,direct,1.0,,,,,,,,,,,,,
E000155,search_result_viewed,2026-08-04 18:38:13,C032,SEARCH_00048,SESSION_00048,Data Analyst,Bengaluru,mobile,organic,1.0,RESULT_00048,22.0,,,,,,,,,,,
E000156,listing_viewed,2026-08-04 18:41:58,C032,SEARCH_00048,SESSION_00048,Data Analyst,Bengaluru,mobile,organic,1.0,,,LISTING_00033,2.0,,,,,,,,,
E000169,search_performed,2026-08-04 18:45:00,C035,SEARCH_00053,SESSION_00053,UI/UX Designer,Mumbai,mobile,organic,1.0,,,,,,,,,,,,,
E000170,search_result_viewed,2026-08-04 18:46:10,C035,SEARCH_00053,SESSION_00053,UI/UX Designer,Mumbai,mobile,direct,1.0,RESULT_00053,25.0,,,,,,,,,,,
E000139,engagement_started,2026-08-04 20:01:44,C004,SEARCH_00042,SESSION_00042,Digital Marketer,Bengaluru,mobile,direct,1.0,,,LISTING_00029,,,,ENGAGE_00008,application,,,,,
E000183,search_performed,2026-08-05 08:37:00,C003,SEARCH_00058,SESSION_00058,Business Analyst,Pune,mobile,direct,1.0,,,,,,,,,,,,,
E000217,search_performed,2026-08-05 08:37:00,C024,SEARCH_00069,SESSION_00069,Software Developer,Chennai,mobile,organic,1.0,,,,,,,,,,,,,
E000222,search_performed,2026-08-05 08:38:00,C040,SEARCH_00071,SESSION_00071,Digital Marketer,Chennai,mobile,organic,1.0,,,,,,,,,,,,,
E000184,search_result_viewed,2026-08-05 08:38:25,C003,SEARCH_00058,SESSION_00058,Business Analyst,Pune,mobile,direct,1.0,RESULT_00058,15.0,,,,,,,,,,,
E000223,search_result_viewed,2026-08-05 08:39:29,C040,SEARCH_00071,SESSION_00071,Digital Marketer,Chennai,mobile,organic,1.0,RESULT_00071,15.0,,,,,,,,,,,
E000218,search_result_viewed,2026-08-05 08:40:00,C024,SEARCH_00069,SESSION_00069,Software Developer,Chennai,mobile,organic,1.0,RESULT_00069,29.0,,,,,,,,,,,
E000224,listing_viewed,2026-08-05 08:40:15,C040,SEARCH_00071,SESSION_00071,Digital Marketer,Chennai,mobile,organic,1.0,,,LISTING_00048,10.0,,,,,,,,,
E000185,listing_viewed,2026-08-05 08:41:56,C003,SEARCH_00058,SESSION_00058,Business Analyst,Pune,mobile,referral,1.0,,,LISTING_00038,9.0,,,,,,,,,
E000228,search_performed,2026-08-05 08:43:00,C010,SEARCH_00072,SESSION_00072,Software Developer,Chennai,web,referral,1.0,,,,,,,,,,,,,
E000229,search_result_viewed,2026-08-05 08:44:58,C010,SEARCH_00072,SESSION_00072,Software Developer,Chennai,mobile,campaign,1.0,RESULT_00072,20.0,,,,,,,,,,,
E000230,listing_viewed,2026-08-05 08:48:21,C010,SEARCH_00072,SESSION_00072,Software Developer,Chennai,web,referral,1.0,,,LISTING_00049,9.0,,,,,,,,,
E000231,company_contact_started,2026-08-05 09:07:21,C010,SEARCH_00072,SESSION_00072,Software Developer,Chennai,mobile,referral,1.0,,,LISTING_00049,,CONTACT_00026,phone,,,,,,,
E000210,search_performed,2026-08-05 09:08:00,C021,SEARCH_00067,SESSION_00067,Digital Marketer,Hyderabad,mobile,referral,1.0,,,,,,,,,,,,,
E000211,search_result_viewed,2026-08-05 09:10:42,C021,SEARCH_00067,SESSION_00067,Digital Marketer,Hyderabad,mobile,campaign,1.0,RESULT_00067,21.0,,,,,,,,,,,
E000212,listing_viewed,2026-08-05 09:12:42,C021,SEARCH_00067,SESSION_00067,Digital Marketer,Hyderabad,web,direct,1.0,,,LISTING_00045,2.0,,,,,,,,,
E000225,company_contact_started,2026-08-05 09:21:15,C040,SEARCH_00071,SESSION_00071,Digital Marketer,Chennai,web,direct,1.0,,,LISTING_00048,,CONTACT_00025,message,,,,,,,
E000219,search_performed,2026-08-05 09:36:00,C039,SEARCH_00070,SESSION_00070,Business Analyst,Mumbai,web,direct,1.0,,,,,,,,,,,,,
E000220,search_result_viewed,2026-08-05 09:37:07,C039,SEARCH_00070,SESSION_00070,Business Analyst,Mumbai,mobile,referral,1.0,RESULT_00070,8.0,,,,,,,,,,,
E000221,listing_viewed,2026-08-05 09:38:28,C039,SEARCH_00070,SESSION_00070,Business Analyst,Mumbai,web,campaign,1.0,,,LISTING_00047,10.0,,,,,,,,,
E000203,search_performed,2026-08-05 09:42:00,C035,SEARCH_00065,SESSION_00065,Business Analyst,Hyderabad,web,direct,1.0,,,,,,,,,,,,,
E000204,search_result_viewed,2026-08-05 09:43:10,C035,SEARCH_00065,SESSION_00065,Business Analyst,Hyderabad,mobile,organic,1.0,RESULT_00065,23.0,,,,,,,,,,,
E000205,listing_viewed,2026-08-05 09:43:33,C035,SEARCH_00065,SESSION_00065,Business Analyst,Hyderabad,mobile,organic,1.0,,,LISTING_00043,3.0,,,,,,,,,
E000213,company_contact_started,2026-08-05 10:09:42,C021,SEARCH_00067,SESSION_00067,Digital Marketer,Hyderabad,mobile,referral,1.0,,,LISTING_00045,,CONTACT_00024,message,,,,,,,
E000175,engagement_started,2026-08-05 10:17:36,C028,SEARCH_00054,SESSION_00054,Data Analyst,Bengaluru,web,direct,1.0,,,LISTING_00036,,,,ENGAGE_00009,application,,,,,
E000194,search_performed,2026-08-05 10:56:00,C035,SEARCH_00062,SESSION_00062,UI/UX Designer,Chennai,mobile,organic,1.0,,,,,,,,,,,,,
E000195,search_result_viewed,2026-08-05 10:58:47,C035,SEARCH_00062,SESSION_00062,UI/UX Designer,Chennai,mobile,organic,1.0,RESULT_00062,18.0,,,,,,,,,,,
E000196,listing_viewed,2026-08-05 10:59:52,C035,SEARCH_00062,SESSION_00062,UI/UX Designer,Chennai,mobile,direct,1.0,,,LISTING_00041,8.0,,,,,,,,,
E000201,search_performed,2026-08-05 11:52:00,C036,SEARCH_00064,SESSION_00064,Software Developer,Chennai,web,referral,1.0,,,,,,,,,,,,,
E000202,search_result_viewed,2026-08-05 11:54:42,C036,SEARCH_00064,SESSION_00064,Software Developer,Chennai,mobile,direct,1.0,RESULT_00064,5.0,,,,,,,,,,,
E000180,search_performed,2026-08-05 12:00:00,C019,SEARCH_00057,SESSION_00057,Data Analyst,Pune,web,campaign,1.0,,,,,,,,,,,,,
E000181,search_result_viewed,2026-08-05 12:01:23,C019,SEARCH_00057,SESSION_00057,Data Analyst,Pune,web,referral,1.0,RESULT_00057,29.0,,,,,,,,,,,
E000182,listing_viewed,2026-08-05 12:02:21,C019,SEARCH_00057,SESSION_00057,Data Analyst,Pune,mobile,direct,1.0,,,LISTING_00037,10.0,,,,,,,,,
E000178,search_performed,2026-08-05 12:12:00,C028,SEARCH_00056,SESSION_00056,Business Analyst,Pune,mobile,campaign,1.0,,,,,,,,,,,,,
E000179,search_result_viewed,2026-08-05 12:13:47,C028,SEARCH_00056,SESSION_00056,Business Analyst,Pune,mobile,referral,1.0,RESULT_00056,23.0,,,,,,,,,,,
E000191,search_performed,2026-08-05 12:41:00,C015,SEARCH_00061,SESSION_00061,Data Analyst,Pune,mobile,organic,1.0,,,,,,,,,,,,,
E000192,search_result_viewed,2026-08-05 12:41:19,C015,SEARCH_00061,SESSION_00061,Data Analyst,Pune,mobile,organic,1.0,RESULT_00061,14.0,,,,,,,,,,,
E000193,listing_viewed,2026-08-05 12:45:16,C015,SEARCH_00061,SESSION_00061,Data Analyst,Pune,web,campaign,1.0,,,LISTING_00040,9.0,,,,,,,,,
E000214,search_performed,2026-08-05 13:27:00,C026,SEARCH_00068,SESSION_00068,UI/UX Designer,Bengaluru,mobile,referral,1.0,,,,,,,,,,,,,
E000215,search_result_viewed,2026-08-05 13:27:49,C026,SEARCH_00068,SESSION_00068,UI/UX Designer,Bengaluru,mobile,organic,1.0,RESULT_00068,26.0,,,,,,,,,,,
E000216,listing_viewed,2026-08-05 13:28:20,C026,SEARCH_00068,SESSION_00068,UI/UX Designer,Bengaluru,mobile,organic,1.0,,,LISTING_00046,2.0,,,,,,,,,
E000186,search_performed,2026-08-05 13:51:00,C017,SEARCH_00059,SESSION_00059,UI/UX Designer,Mumbai,web,campaign,1.0,,,,,,,,,,,,,
E000235,search_performed,2026-08-05 14:34:00,C028,SEARCH_00073,SESSION_00073,Software Developer,Hyderabad,web,referral,1.0,,,,,,,,,,,,,
E000236,search_result_viewed,2026-08-05 14:34:20,C028,SEARCH_00073,SESSION_00073,Software Developer,Hyderabad,web,campaign,1.0,RESULT_00073,18.0,,,,,,,,,,,
E000187,search_performed,2026-08-05 16:23:00,C010,SEARCH_00060,SESSION_00060,Software Developer,Pune,web,campaign,1.0,,,,,,,,,,,,,
E000188,search_result_viewed,2026-08-05 16:25:27,C010,SEARCH_00060,SESSION_00060,Software Developer,Pune,mobile,referral,1.0,RESULT_00060,8.0,,,,,,,,,,,
E000189,listing_viewed,2026-08-05 16:28:29,C010,SEARCH_00060,SESSION_00060,Software Developer,Pune,mobile,referral,1.0,,,LISTING_00039,5.0,,,,,,,,,
E000206,search_performed,2026-08-05 16:37:00,C031,SEARCH_00066,SESSION_00066,UI/UX Designer,Mumbai,web,campaign,1.0,,,,,,,,,,,,,
E000207,search_result_viewed,2026-08-05 16:39:47,C031,SEARCH_00066,SESSION_00066,UI/UX Designer,Mumbai,mobile,campaign,1.0,RESULT_00066,6.0,,,,,,,,,,,
E000208,listing_viewed,2026-08-05 16:40:04,C031,SEARCH_00066,SESSION_00066,UI/UX Designer,Mumbai,mobile,campaign,1.0,,,LISTING_00044,1.0,,,,,,,,,
E000190,company_contact_started,2026-08-05 16:43:29,C010,SEARCH_00060,SESSION_00060,Software Developer,Pune,web,referral,1.0,,,LISTING_00039,,CONTACT_00021,email,,,,,,,
E000209,company_contact_started,2026-08-05 16:47:04,C031,SEARCH_00066,SESSION_00066,UI/UX Designer,Mumbai,mobile,organic,1.0,,,LISTING_00044,,CONTACT_00023,email,,,,,,,
E000237,search_performed,2026-08-05 17:25:00,C021,SEARCH_00074,SESSION_00074,Digital Marketer,Pune,mobile,referral,1.0,,,,,,,,,,,,,
E000238,search_result_viewed,2026-08-05 17:25:15,C021,SEARCH_00074,SESSION_00074,Digital Marketer,Pune,web,campaign,1.0,RESULT_00074,15.0,,,,,,,,,,,
E000197,search_performed,2026-08-05 18:22:00,C007,SEARCH_00063,SESSION_00063,Business Analyst,Chennai,web,campaign,1.0,,,,,,,,,,,,,
E000198,search_result_viewed,2026-08-05 18:22:41,C007,SEARCH_00063,SESSION_00063,Business Analyst,Chennai,web,direct,1.0,RESULT_00063,19.0,,,,,,,,,,,
E000199,listing_viewed,2026-08-05 18:25:23,C007,SEARCH_00063,SESSION_00063,Business Analyst,Chennai,web,referral,1.0,,,LISTING_00042,1.0,,,,,,,,,
E000200,company_contact_started,2026-08-05 18:34:23,C007,SEARCH_00063,SESSION_00063,Business Analyst,Chennai,web,organic,1.0,,,LISTING_00042,,CONTACT_00022,phone,,,,,,,
E000232,engagement_started,2026-08-05 22:07:21,C010,SEARCH_00072,SESSION_00072,Software Developer,Chennai,web,organic,1.0,,,LISTING_00049,,,,ENGAGE_00011,application,,,,,
E000226,engagement_started,2026-08-06 00:21:15,C040,SEARCH_00071,SESSION_00071,Digital Marketer,Chennai,mobile,direct,1.0,,,LISTING_00048,,,,ENGAGE_00010,application,,,,,
E000176,match_created,2026-08-06 04:17:36,C028,SEARCH_00054,SESSION_00054,Data Analyst,Bengaluru,mobile,referral,1.0,,,LISTING_00036,,,,ENGAGE_00009,,MATCH_00005,company_candidate,,,
E000140,match_created,2026-08-06 08:01:44,C004,SEARCH_00042,SESSION_00042,Digital Marketer,Bengaluru,web,direct,1.0,,,LISTING_00029,,,,ENGAGE_00008,,MATCH_00004,company_candidate,,,
E000251,search_performed,2026-08-06 08:15:00,C006,SEARCH_00080,SESSION_00080,Digital Marketer,Hyderabad,mobile,campaign,1.0,,,,,,,,,,,,,
E000252,search_result_viewed,2026-08-06 08:17:46,C006,SEARCH_00080,SESSION_00080,Digital Marketer,Hyderabad,mobile,referral,1.0,RESULT_00080,10.0,,,,,,,,,,,
E000257,search_performed,2026-08-06 09:19:00,C026,SEARCH_00082,SESSION_00082,Software Developer,Chennai,mobile,referral,1.0,,,,,,,,,,,,,
E000258,search_result_viewed,2026-08-06 09:21:24,C026,SEARCH_00082,SESSION_00082,Software Developer,Chennai,mobile,referral,1.0,RESULT_00082,7.0,,,,,,,,,,,
E000259,listing_viewed,2026-08-06 09:22:53,C026,SEARCH_00082,SESSION_00082,Software Developer,Chennai,web,referral,1.0,,,LISTING_00053,3.0,,,,,,,,,
E000290,search_performed,2026-08-06 09:51:00,C004,SEARCH_00094,SESSION_00094,Business Analyst,Mumbai,mobile,campaign,1.0,,,,,,,,,,,,,
E000291,search_result_viewed,2026-08-06 09:53:02,C004,SEARCH_00094,SESSION_00094,Business Analyst,Mumbai,mobile,direct,1.0,RESULT_00094,17.0,,,,,,,,,,,
E000292,listing_viewed,2026-08-06 09:55:19,C004,SEARCH_00094,SESSION_00094,Business Analyst,Mumbai,mobile,organic,1.0,,,LISTING_00060,6.0,,,,,,,,,
E000260,search_performed,2026-08-06 10:09:00,C032,SEARCH_00083,SESSION_00083,Software Developer,Hyderabad,web,referral,1.0,,,,,,,,,,,,,
E000261,search_result_viewed,2026-08-06 10:09:35,C032,SEARCH_00083,SESSION_00083,Software Developer,Hyderabad,web,referral,1.0,RESULT_00083,21.0,,,,,,,,,,,
E000276,search_performed,2026-08-06 10:35:00,C002,SEARCH_00089,SESSION_00089,Business Analyst,Hyderabad,mobile,organic,1.0,,,,,,,,,,,,,
E000277,search_result_viewed,2026-08-06 10:36:10,C002,SEARCH_00089,SESSION_00089,Business Analyst,Hyderabad,web,organic,1.0,RESULT_00089,14.0,,,,,,,,,,,
E000278,listing_viewed,2026-08-06 10:39:03,C002,SEARCH_00089,SESSION_00089,Business Analyst,Hyderabad,mobile,organic,1.0,,,LISTING_00057,10.0,,,,,,,,,
E000267,search_performed,2026-08-06 10:52:00,C033,SEARCH_00086,SESSION_00086,Digital Marketer,Pune,web,direct,1.0,,,,,,,,,,,,,
E000268,search_result_viewed,2026-08-06 10:52:23,C033,SEARCH_00086,SESSION_00086,Digital Marketer,Pune,mobile,referral,1.0,RESULT_00086,25.0,,,,,,,,,,,
E000269,listing_viewed,2026-08-06 10:52:59,C033,SEARCH_00086,SESSION_00086,Digital Marketer,Pune,web,referral,1.0,,,LISTING_00055,9.0,,,,,,,,,
E000270,company_contact_started,2026-08-06 11:03:59,C033,SEARCH_00086,SESSION_00086,Digital Marketer,Pune,mobile,direct,1.0,,,LISTING_00055,,CONTACT_00028,email,,,,,,,
E000242,search_performed,2026-08-06 11:06:00,C023,SEARCH_00076,SESSION_00076,Business Analyst,Hyderabad,web,referral,1.0,,,,,,,,,,,,,
E000243,search_result_viewed,2026-08-06 11:08:44,C023,SEARCH_00076,SESSION_00076,Business Analyst,Hyderabad,web,direct,1.0,RESULT_00076,9.0,,,,,,,,,,,
E000265,search_performed,2026-08-06 11:19:00,C029,SEARCH_00085,SESSION_00085,Software Developer,Chennai,mobile,direct,1.0,,,,,,,,,,,,,
E000266,search_result_viewed,2026-08-06 11:21:36,C029,SEARCH_00085,SESSION_00085,Software Developer,Chennai,mobile,referral,1.0,RESULT_00085,19.0,,,,,,,,,,,
E000239,search_performed,2026-08-06 11:27:00,C006,SEARCH_00075,SESSION_00075,UI/UX Designer,Bengaluru,mobile,organic,1.0,,,,,,,,,,,,,
E000240,search_result_viewed,2026-08-06 11:28:29,C006,SEARCH_00075,SESSION_00075,UI/UX Designer,Bengaluru,mobile,direct,1.0,RESULT_00075,28.0,,,,,,,,,,,
E000241,listing_viewed,2026-08-06 11:29:22,C006,SEARCH_00075,SESSION_00075,UI/UX Designer,Bengaluru,web,direct,1.0,,,LISTING_00050,2.0,,,,,,,,,
E000279,company_contact_started,2026-08-06 11:37:03,C002,SEARCH_00089,SESSION_00089,Business Analyst,Hyderabad,web,direct,1.0,,,LISTING_00057,,CONTACT_00029,email,,,,,,,
E000287,search_performed,2026-08-06 12:12:00,C005,SEARCH_00093,SESSION_00093,UI/UX Designer,Bengaluru,web,direct,1.0,,,,,,,,,,,,,
E000288,search_result_viewed,2026-08-06 12:13:30,C005,SEARCH_00093,SESSION_00093,UI/UX Designer,Bengaluru,mobile,campaign,1.0,RESULT_00093,14.0,,,,,,,,,,,
E000289,listing_viewed,2026-08-06 12:16:52,C005,SEARCH_00093,SESSION_00093,UI/UX Designer,Bengaluru,mobile,referral,1.0,,,LISTING_00059,4.0,,,,,,,,,
E000233,match_created,2026-08-06 13:07:21,C010,SEARCH_00072,SESSION_00072,Software Developer,Chennai,web,referral,1.0,,,LISTING_00049,,,,ENGAGE_00011,,MATCH_00007,company_candidate,,,
E000285,search_performed,2026-08-06 13:34:00,C022,SEARCH_00092,SESSION_00092,Software Developer,Bengaluru,mobile,direct,1.0,,,,,,,,,,,,,
E000286,search_result_viewed,2026-08-06 13:36:08,C022,SEARCH_00092,SESSION_00092,Software Developer,Bengaluru,mobile,direct,1.0,RESULT_00092,27.0,,,,,,,,,,,
E000271,search_performed,2026-08-06 13:59:00,C006,SEARCH_00087,SESSION_00087,Software Developer,Pune,web,campaign,1.0,,,,,,,,,,,,,
E000273,search_performed,2026-08-06 13:59:00,C024,SEARCH_00088,SESSION_00088,Software Developer,Bengaluru,web,referral,1.0,,,,,,,,,,,,,
E000274,search_result_viewed,2026-08-06 13:59:45,C024,SEARCH_00088,SESSION_00088,Software Developer,Bengaluru,mobile,campaign,1.0,RESULT_00088,6.0,,,,,,,,,,,
E000275,listing_viewed,2026-08-06 14:00:30,C024,SEARCH_00088,SESSION_00088,Software Developer,Bengaluru,mobile,organic,1.0,,,LISTING_00056,8.0,,,,,,,,,
E000272,search_result_viewed,2026-08-06 14:01:18,C006,SEARCH_00087,SESSION_00087,Software Developer,Pune,web,campaign,1.0,RESULT_00087,16.0,,,,,,,,,,,
E000262,search_performed,2026-08-06 14:09:00,C040,SEARCH_00084,SESSION_00084,Software Developer,Chennai,web,direct,1.0,,,,,,,,,,,,,
E000263,search_result_viewed,2026-08-06 14:11:49,C040,SEARCH_00084,SESSION_00084,Software Developer,Chennai,web,campaign,1.0,RESULT_00084,30.0,,,,,,,,,,,
E000264,listing_viewed,2026-08-06 14:13:32,C040,SEARCH_00084,SESSION_00084,Software Developer,Chennai,mobile,referral,1.0,,,LISTING_00054,4.0,,,,,,,,,
E000282,search_performed,2026-08-06 16:01:00,C035,SEARCH_00091,SESSION_00091,Digital Marketer,Chennai,mobile,campaign,1.0,,,,,,,,,,,,,
E000283,search_result_viewed,2026-08-06 16:02:49,C035,SEARCH_00091,SESSION_00091,Digital Marketer,Chennai,mobile,organic,1.0,RESULT_00091,16.0,,,,,,,,,,,
E000284,listing_viewed,2026-08-06 16:03:16,C035,SEARCH_00091,SESSION_00091,Digital Marketer,Chennai,web,organic,1.0,,,LISTING_00058,6.0,,,,,,,,,
E000246,search_performed,2026-08-06 16:04:00,C038,SEARCH_00078,SESSION_00078,Data Analyst,Mumbai,mobile,campaign,1.0,,,,,,,,,,,,,
E000247,search_result_viewed,2026-08-06 16:04:24,C038,SEARCH_00078,SESSION_00078,Data Analyst,Mumbai,mobile,organic,1.0,RESULT_00078,16.0,,,,,,,,,,,
E000248,listing_viewed,2026-08-06 16:08:12,C038,SEARCH_00078,SESSION_00078,Data Analyst,Mumbai,mobile,campaign,1.0,,,LISTING_00051,2.0,,,,,,,,,
E000280,search_performed,2026-08-06 17:22:00,C019,SEARCH_00090,SESSION_00090,UI/UX Designer,Bengaluru,web,campaign,1.0,,,,,,,,,,,,,
E000281,search_result_viewed,2026-08-06 17:22:31,C019,SEARCH_00090,SESSION_00090,UI/UX Designer,Bengaluru,mobile,organic,1.0,RESULT_00090,21.0,,,,,,,,,,,
E000244,search_performed,2026-08-06 17:28:00,C032,SEARCH_00077,SESSION_00077,UI/UX Designer,Chennai,mobile,referral,1.0,,,,,,,,,,,,,
E000245,search_result_viewed,2026-08-06 17:28:27,C032,SEARCH_00077,SESSION_00077,UI/UX Designer,Chennai,mobile,referral,1.0,RESULT_00077,20.0,,,,,,,,,,,
E000249,search_performed,2026-08-06 18:12:00,C003,SEARCH_00079,SESSION_00079,UI/UX Designer,Chennai,mobile,campaign,1.0,,,,,,,,,,,,,
E000250,search_result_viewed,2026-08-06 18:12:25,C003,SEARCH_00079,SESSION_00079,UI/UX Designer,Chennai,web,referral,1.0,RESULT_00079,19.0,,,,,,,,,,,
E000253,search_performed,2026-08-06 18:38:00,C025,SEARCH_00081,SESSION_00081,UI/UX Designer,Mumbai,web,referral,1.0,,,,,,,,,,,,,
E000254,search_result_viewed,2026-08-06 18:38:34,C025,SEARCH_00081,SESSION_00081,UI/UX Designer,Mumbai,mobile,referral,1.0,RESULT_00081,22.0,,,,,,,,,,,
E000255,listing_viewed,2026-08-06 18:42:22,C025,SEARCH_00081,SESSION_00081,UI/UX Designer,Mumbai,web,referral,1.0,,,LISTING_00052,10.0,,,,,,,,,
E000256,company_contact_started,2026-08-06 19:25:22,C025,SEARCH_00081,SESSION_00081,UI/UX Designer,Mumbai,mobile,referral,1.0,,,LISTING_00052,,CONTACT_00027,message,,,,,,,
E000234,outcome_recorded,2026-08-07 06:07:21,C010,SEARCH_00072,SESSION_00072,Software Developer,Chennai,web,campaign,1.0,,,LISTING_00049,,,,,,MATCH_00007,,OUTCOME_00002,successful,success
E000319,search_performed,2026-08-07 09:02:00,C037,SEARCH_00103,SESSION_00103,Data Analyst,Bengaluru,mobile,direct,1.0,,,,,,,,,,,,,
E000320,search_result_viewed,2026-08-07 09:03:56,C037,SEARCH_00103,SESSION_00103,Data Analyst,Bengaluru,web,campaign,1.0,RESULT_00103,24.0,,,,,,,,,,,
E000305,search_performed,2026-08-07 09:08:00,C019,SEARCH_00098,SESSION_00098,UI/UX Designer,Hyderabad,web,campaign,1.0,,,,,,,,,,,,,
E000306,search_result_viewed,2026-08-07 09:10:03,C019,SEARCH_00098,SESSION_00098,UI/UX Designer,Hyderabad,mobile,referral,1.0,RESULT_00098,7.0,,,,,,,,,,,
E000335,search_performed,2026-08-07 10:06:00,C040,SEARCH_00109,SESSION_00109,Digital Marketer,Bengaluru,mobile,referral,1.0,,,,,,,,,,,,,
E000336,search_result_viewed,2026-08-07 10:07:36,C040,SEARCH_00109,SESSION_00109,Digital Marketer,Bengaluru,mobile,direct,1.0,RESULT_00109,22.0,,,,,,,,,,,
E000337,listing_viewed,2026-08-07 10:09:56,C040,SEARCH_00109,SESSION_00109,Digital Marketer,Bengaluru,web,organic,1.0,,,LISTING_00071,7.0,,,,,,,,,
E000324,search_performed,2026-08-07 10:48:00,C021,SEARCH_00105,SESSION_00105,Business Analyst,Pune,mobile,organic,1.0,,,,,,,,,,,,,
E000325,search_result_viewed,2026-08-07 10:50:09,C021,SEARCH_00105,SESSION_00105,Business Analyst,Pune,mobile,campaign,1.0,RESULT_00105,8.0,,,,,,,,,,,
E000326,listing_viewed,2026-08-07 10:50:43,C021,SEARCH_00105,SESSION_00105,Business Analyst,Pune,mobile,campaign,1.0,,,LISTING_00068,1.0,,,,,,,,,
E000338,company_contact_started,2026-08-07 10:55:56,C040,SEARCH_00109,SESSION_00109,Digital Marketer,Bengaluru,mobile,campaign,1.0,,,LISTING_00071,,CONTACT_00033,email,,,,,,,
E000316,search_performed,2026-08-07 12:12:00,C034,SEARCH_00102,SESSION_00102,Business Analyst,Bengaluru,mobile,direct,1.0,,,,,,,,,,,,,
