application_id,student_id,college_id,college,company,role,stage,package_lpa,applied_at
APP00249,STU00812,COL002,RV College of Engineering,BrightWorks,Frontend Developer,Interview,,2026-08-19T13:59
APP00250,STU01093,COL001,BMS Institute of Technology,CodeCraft,Data Analyst,Rejected,,2026-09-05T11:22
APP00251,STU01161,COL004,Dayananda Sagar College of Engineering,Aster Mobility,ML Engineer,Applied,,2026-09-15T10:51
APP00252,STU00123,COL004,Dayananda Sagar College of Engineering,CloudMinds,Software Engineer,Applied,,2026-08-04T13:09
APP00253,STU00901,COL005,New Horizon College of Engineering,InfiCore,Software Engineer,Rejected,,2026-08-02T14:09
APP00254,STU00233,COL006,CMR Institute of Technology,QuantEdge,ML Engineer,Screening,,2026-09-02T18:54
APP00255,STU00851,COL004,Dayananda Sagar College of Engineering,CodeCraft,Data Analyst,Offer,8.3,2026-07-17T20:43
APP00256,STU02394,COL005,New Horizon College of Engineering,Vertex Digital,ML Engineer,Rejected,,2026-10-05T09:45
APP00257,STU00493,COL002,RV College of Engineering,Aster Mobility,Business Analyst,Applied,,2026-08-30T17:05
APP00258,STU00058,COL002,RV College of Engineering,Orion Analytics,Data Analyst,Interview,,2026-09-09T12:11
APP00259,STU01515,COL006,CMR Institute of Technology,QuantEdge,Software Engineer,Placed,10.9,2026-09-05T19:11
APP00260,STU01965,COL001,BMS Institute of Technology,BlueOrbit Labs,Backend Developer,Interview,,2026-08-28T11:55
APP00261,STU01993,COL006,CMR Institute of Technology,BlueOrbit Labs,Backend Developer,Interview,,2026-08-01T13:33
APP00262,STU00691,COL001,BMS Institute of Technology,DataNest,Backend Developer,Applied,,2026-07-11T14:54
APP00263,STU01145,COL001,BMS Institute of Technology,InfiCore,Frontend Developer,Interview,,2026-08-22T13:05
APP00264,STU00340,COL006,CMR Institute of Technology,Aster Mobility,ML Engineer,Interview,,2026-08-23T10:42
APP00265,STU00513,COL004,Dayananda Sagar College of Engineering,NextGen Labs,Data Analyst,Offer,6.1,2026-09-07T15:15
APP00266,STU01963,COL004,Dayananda Sagar College of Engineering,Vertex Digital,Business Analyst,Interview,,2026-07-29T19:27
APP00267,STU00677,COL004,Dayananda Sagar College of Engineering,CloudMinds,Frontend Developer,Interview,,2026-08-01T09:10
APP00268,STU00827,COL001,BMS Institute of Technology,Aster Mobility,Business Analyst,Placed,14.3,2026-09-13T10:33
APP00269,STU01461,COL003,PES University,CodeCraft,Business Analyst,Rejected,,2026-08-13T13:55
APP00270,STU02353,COL001,BMS Institute of Technology,BlueOrbit Labs,Frontend Developer,Offer,12.8,2026-08-22T15:51
APP00271,STU00968,COL006,CMR Institute of Technology,TechForge,Software Engineer,Screening,,2026-08-19T20:18
APP00272,STU01285,COL002,RV College of Engineering,NextGen Labs,Frontend Developer,Applied,,2026-08-03T10:15
APP00273,STU00982,COL003,PES University,CloudMinds,Software Engineer,Applied,,2026-09-27T17:32
APP00274,STU02056,COL003,PES University,Nova Systems,Business Analyst,Rejected,,2026-09-12T10:16
APP00275,STU00716,COL004,Dayananda Sagar College of Engineering,TechForge,Business Analyst,Applied,,2026-07-26T18:06
APP00276,STU01695,COL001,BMS Institute of Technology,CloudMinds,Software Engineer,Rejected,,2026-07-27T18:03
APP00277,STU01684,COL006,CMR Institute of Technology,PrimeStack,Backend Developer,Interview,,2026-09-08T09:29
APP00278,STU01770,COL005,New Horizon College of Engineering,InfiCore,Data Analyst,Applied,,2026-08-26T13:53
APP00279,STU00937,COL004,Dayananda Sagar College of Engineering,QuantEdge,Business Analyst,Applied,,2026-09-16T11:07
APP00280,STU01078,COL002,RV College of Engineering,Vertex Digital,ML Engineer,Applied,,2026-09-13T14:27
APP00281,STU01943,COL005,New Horizon College of Engineering,Nova Systems,Backend Developer,Offer,11.2,2026-09-08T11:28
APP00282,STU00053,COL004,Dayananda Sagar College of Engineering,CloudMinds,Software Engineer,Interview,,2026-09-20T14:01
APP00283,STU01652,COL006,CMR Institute of Technology,PrimeStack,Backend Developer,Offer,6.7,2026-09-20T17:01
APP00284,STU00745,COL006,CMR Institute of Technology,FinEdge Solutions,Software Engineer,Interview,,2026-09-11T20:02
APP00285,STU02059,COL006,CMR Institute of Technology,PrimeStack,Frontend Developer,Interview,,2026-08-26T14:48
APP00286,STU00509,COL005,New Horizon College of Engineering,PrimeStack,Backend Developer,Applied,,2026-09-12T11:44
APP00287,STU01196,COL001,BMS Institute of Technology,Vertex Digital,ML Engineer,Rejected,,2026-08-13T13:13
APP00288,STU01088,COL005,New Horizon College of Engineering,BrightWorks,Business Analyst,Interview,,2026-08-26T12:47
APP00289,STU01522,COL004,Dayananda Sagar College of Engineering,InfiCore,Data Analyst,Rejected,,2026-08-16T15:55
APP00290,STU01992,COL002,RV College of Engineering,FinEdge Solutions,Business Analyst,Screening,,2026-08-07T11:40
APP00291,STU00668,COL006,CMR Institute of Technology,DataNest,Frontend Developer,Offer,5.3,2026-09-19T09:25
APP00292,STU01938,COL005,New Horizon College of Engineering,CloudMinds,Backend Developer,Offer,12.6,2026-09-21T17:06
APP00293,STU01158,COL003,PES University,NextGen Labs,ML Engineer,Applied,,2026-09-30T09:14
APP00294,STU00592,COL004,Dayananda Sagar College of Engineering,QuantEdge,Backend Developer,Rejected,,2026-08-18T15:21
APP00295,STU01606,COL004,Dayananda Sagar College of Engineering,NextGen Labs,Business Analyst,Offer,9.2,2026-09-12T19:15
APP00296,STU01156,COL005,New Horizon College of Engineering,BrightWorks,Frontend Developer,Rejected,,2026-08-14T20:06
APP00297,STU00419,COL001,BMS Institute of Technology,InfiCore,ML Engineer,Screening,,2026-07-30T11:04
APP00298,STU00399,COL004,Dayananda Sagar College of Engineering,QuantEdge,Backend Developer,Interview,,2026-08-21T17:36
APP00299,STU00559,COL004,Dayananda Sagar College of Engineering,FinEdge Solutions,Software Engineer,Offer,10.2,2026-08-17T10:50
APP00300,STU02355,COL006,CMR Institute of Technology,CloudMinds,Data Analyst,Screening,,2026-09-06T20:11
APP00301,STU01036,COL004,Dayananda Sagar College of Engineering,Vertex Digital,Backend Developer,Offer,9.2,2026-07-31T10:35
APP00302,STU01159,COL006,CMR Institute of Technology,QuantEdge,Business Analyst,Screening,,2026-07-15T15:05
APP00303,STU00262,COL002,RV College of Engineering,BrightWorks,Business Analyst,Applied,,2026-08-27T20:43
APP00304,STU01907,COL003,PES University,TechForge,Business Analyst,Rejected,,2026-09-09T14:30
APP00305,STU00876,COL006,CMR Institute of Technology,Nova Systems,ML Engineer,Screening,,2026-08-04T12:46
APP00306,STU00449,COL002,RV College of Engineering,BlueOrbit Labs,Software Engineer,Offer,5.0,2026-09-18T19:53
APP00307,STU00022,COL005,New Horizon College of Engineering,Nova Systems,Data Analyst,Screening,,2026-08-08T14:18
APP00308,STU01526,COL006,CMR Institute of Technology,Aster Mobility,ML Engineer,Rejected,,2026-09-04T10:23
APP00309,STU01166,COL003,PES University,Aster Mobility,Business Analyst,Rejected,,2026-08-15T11:02
APP00310,STU00261,COL004,Dayananda Sagar College of Engineering,Orion Analytics,Software Engineer,Interview,,2026-10-05T15:11
APP00311,STU00458,COL004,Dayananda Sagar College of Engineering,TechForge,Frontend Developer,Interview,,2026-08-25T17:43
APP00312,STU01835,COL005,New Horizon College of Engineering,QuantEdge,ML Engineer,Screening,,2026-09-16T11:03
APP00313,STU00168,COL003,PES University,CloudMinds,Software Engineer,Interview,,2026-09-14T19:14
APP00314,STU01635,COL006,CMR Institute of Technology,TechForge,Software Engineer,Offer,11.5,2026-08-14T10:51
APP00315,STU01522,COL004,Dayananda Sagar College of Engineering,InfiCore,Business Analyst,Interview,,2026-08-13T15:55
APP00316,STU01603,COL005,New Horizon College of Engineering,PrimeStack,Software Engineer,Interview,,2026-08-26T16:55
APP00317,STU01584,COL005,New Horizon College of Engineering,BrightWorks,Data Analyst,Applied,,2026-08-22T12:30
APP00318,STU00022,COL005,New Horizon College of Engineering,CodeCraft,ML Engineer,Interview,,2026-07-10T14:18
APP00319,STU01156,COL005,New Horizon College of Engineering,Orion Analytics,Data Analyst,Rejected,,2026-07-04T20:06
APP00320,STU00855,COL002,RV College of Engineering,InfiCore,Data Analyst,Screening,,2026-08-24T20:13
APP00321,STU00941,COL004,Dayananda Sagar College of Engineering,NextGen Labs,ML Engineer,Rejected,,2026-09-14T16:17
APP00322,STU02160,COL002,RV College of Engineering,FinEdge Solutions,Frontend Developer,Placed,15.3,2026-08-13T14:07
APP00323,STU00133,COL006,CMR Institute of Technology,BlueOrbit Labs,ML Engineer,Rejected,,2026-08-29T12:43
APP00324,STU00538,COL002,RV College of Engineering,QuantEdge,Backend Developer,Interview,,2026-08-02T12:16
APP00325,STU00307,COL006,CMR Institute of Technology,NextGen Labs,Backend Developer,Applied,,2026-08-28T13:12
APP00326,STU01564,COL003,PES University,BrightWorks,ML Engineer,Rejected,,2026-08-22T19:12
APP00327,STU01044,COL001,BMS Institute of Technology,BlueOrbit Labs,ML Engineer,Applied,,2026-07-29T14:12
APP00328,STU02083,COL006,CMR Institute of Technology,BrightWorks,Backend Developer,Applied,,2026-08-10T14:50
APP00329,STU01178,COL003,PES University,InfiCore,Software Engineer,Screening,,2026-08-25T14:23
APP00330,STU00442,COL005,New Horizon College of Engineering,Vertex Digital,Frontend Developer,Interview,,2026-08-11T17:07
APP00331,STU01588,COL004,Dayananda Sagar College of Engineering,NextGen Labs,ML Engineer,Applied,,2026-07-27T12:33
APP00332,STU02309,COL001,BMS Institute of Technology,TechForge,Software Engineer,Rejected,,2026-08-24T14:41
APP00333,STU00399,COL004,Dayananda Sagar College of Engineering,DataNest,Software Engineer,Interview,,2026-08-19T17:36
APP00334,STU00540,COL006,CMR Institute of Technology,QuantEdge,Business Analyst,Offer,5.2,2026-08-08T18:36
APP00335,STU01220,COL002,RV College of Engineering,BlueOrbit Labs,Data Analyst,Applied,,2026-08-13T16:53
APP00336,STU01951,COL003,PES University,NextGen Labs,Data Analyst,Screening,,2026-09-03T15:10
APP00337,STU01545,COL004,Dayananda Sagar College of Engineering,QuantEdge,Data Analyst,Applied,,2026-09-01T09:09
APP00338,STU00241,COL004,Dayananda Sagar College of Engineering,QuantEdge,Business Analyst,Rejected,,2026-08-15T15:20
APP00339,STU00595,COL006,CMR Institute of Technology,Nova Systems,ML Engineer,Interview,,2026-07-18T15:01
APP00340,STU01507,COL001,BMS Institute of Technology,CloudMinds,Data Analyst,Offer,5.1,2026-08-10T14:56
APP00341,STU01197,COL005,New Horizon College of Engineering,PrimeStack,Business Analyst,Screening,,2026-08-27T13:50
APP00342,STU00251,COL006,CMR Institute of Technology,Vertex Digital,ML Engineer,Interview,,2026-09-22T10:18
APP00343,STU00432,COL004,Dayananda Sagar College of Engineering,Vertex Digital,Business Analyst,Applied,,2026-08-27T15:16
APP00344,STU00655,COL005,New Horizon College of Engineering,TechForge,Backend Developer,Rejected,,2026-09-14T10:25
APP00345,STU01185,COL003,PES University,Orion Analytics,Backend Developer,Interview,,2026-09-26T16:51
APP00346,STU00363,COL006,CMR Institute of Technology,FinEdge Solutions,Backend Developer,Screening,,2026-08-29T11:48
APP00347,STU01301,COL003,PES University,NextGen Labs,Software Engineer,Applied,,2026-08-13T18:30
APP00348,STU02005,COL006,CMR Institute of Technology,InfiCore,Software Engineer,Applied,,2026-09-03T13:54
APP00349,STU00169,COL004,Dayananda Sagar College of Engineering,NextGen Labs,Frontend Developer,Offer,9.3,2026-07-07T11:40
APP00350,STU00018,COL001,BMS Institute of Technology,DataNest,Frontend Developer,Rejected,,2026-08-05T10:45
APP00351,STU00032,COL003,PES University,BrightWorks,Frontend Developer,Screening,,2026-09-05T16:00
APP00352,STU02086,COL006,CMR Institute of Technology,BlueOrbit Labs,Data Analyst,Screening,,2026-07-14T16:53
APP00353,STU00240,COL005,New Horizon College of Engineering,Aster Mobility,Backend Developer,Applied,,2026-08-18T13:43
APP00354,STU00490,COL004,Dayananda Sagar College of Engineering,QuantEdge,Frontend Developer,Screening,,2026-08-18T13:34
APP00355,STU00219,COL003,PES University,Orion Analytics,Business Analyst,Applied,,2026-07-31T14:22
APP00356,STU00076,COL003,PES University,NextGen Labs,ML Engineer,Placed,8.6,2026-09-04T14:20
APP00357,STU00025,COL002,RV College of Engineering,InfiCore,Business Analyst,Interview,,2026-09-17T18:39
APP00358,STU00674,COL003,PES University,QuantEdge,Frontend Developer,Applied,,2026-07-23T21:00
APP00359,STU01225,COL005,New Horizon College of Engineering,BrightWorks,Frontend Developer,Rejected,,2026-07-25T19:18
APP00360,STU02051,COL001,BMS Institute of Technology,Nova Systems,Data Analyst,Rejected,,2026-08-22T15:01
APP00361,STU01278,COL001,BMS Institute of Technology,InfiCore,Business Analyst,Interview,,2026-09-09T13:59
APP00362,STU02041,COL002,RV College of Engineering,Vertex Digital,ML Engineer,Screening,,2026-07-16T10:26
APP00363,STU00552,COL001,BMS Institute of Technology,CodeCraft,Frontend Developer,Interview,,2026-09-21T18:41
APP00364,STU00482,COL005,New Horizon College of Engineering,QuantEdge,Software Engineer,Applied,,2026-09-23T17:12
APP00365,STU01021,COL001,BMS Institute of Technology,NextGen Labs,Software Engineer,Applied,,2026-08-30T14:42
APP00366,STU00647,COL003,PES University,DataNest,Frontend Developer,Offer,13.2,2026-09-06T19:50
APP00367,STU02158,COL003,PES University,TechForge,ML Engineer,Applied,,2026-08-27T17:59
APP00368,STU01738,COL004,Dayananda Sagar College of Engineering,TechForge,Data Analyst,Interview,,2026-07-18T11:52
APP00369,STU02181,COL004,Dayananda Sagar College of Engineering,Orion Analytics,Software Engineer,Offer,11.8,2026-08-04T14:51
APP00370,STU00823,COL001,BMS Institute of Technology,CloudMinds,Frontend Developer,Rejected,,2026-08-27T13:37
APP00371,STU01605,COL004,Dayananda Sagar College of Engineering,InfiCore,Backend Developer,Offer,12.8,2026-08-13T12:25
APP00372,STU02218,COL003,PES University,NextGen Labs,Backend Developer,Applied,,2026-08-16T10:14
APP00373,STU01063,COL001,BMS Institute of Technology,Aster Mobility,Backend Developer,Screening,,2026-09-29T21:00
APP00374,STU01101,COL005,New Horizon College of Engineering,Aster Mobility,ML Engineer,Applied,,2026-09-07T12:21
APP00375,STU01561,COL003,PES University,CloudMinds,Backend Developer,Applied,,2026-08-25T18:30
APP00376,STU01652,COL006,CMR Institute of Technology,BlueOrbit Labs,Software Engineer,Rejected,,2026-08-17T17:01
APP00377,STU01373,COL001,BMS Institute of Technology,BlueOrbit Labs,Software Engineer,Applied,,2026-08-22T17:05
APP00378,STU02073,COL003,PES University,TechForge,Business Analyst,Screening,,2026-08-25T09:33
APP00379,STU02122,COL006,CMR Institute of Technology,InfiCore,Frontend Developer,Rejected,,2026-09-26T19:54
APP00380,STU00805,COL006,CMR Institute of Technology,CodeCraft,Data Analyst,Applied,,2026-07-28T10:50
APP00381,STU00977,COL001,BMS Institute of Technology,BrightWorks,Data Analyst,Rejected,,2026-08-14T16:47
APP00382,STU00043,COL001,BMS Institute of Technology,Vertex Digital,ML Engineer,Applied,,2026-09-24T18:38
APP00383,STU00134,COL005,New Horizon College of Engineering,FinEdge Solutions,Data Analyst,Placed,11.3,2026-07-28T18:30
APP00384,STU00909,COL003,PES University,FinEdge Solutions,ML Engineer,Interview,,2026-09-19T15:08
APP00385,STU02371,COL001,BMS Institute of Technology,Aster Mobility,Backend Developer,Placed,11.1,2026-08-14T17:49
APP00386,STU01140,COL003,PES University,InfiCore,Frontend Developer,Offer,9.8,2026-08-01T18:03
APP00387,STU01973,COL001,BMS Institute of Technology,CloudMinds,Software Engineer,Interview,,2026-08-16T20:09
APP00388,STU02357,COL006,CMR Institute of Technology,Aster Mobility,Business Analyst,Offer,8.2,2026-09-10T19:13
APP00389,STU01450,COL005,New Horizon College of Engineering,PrimeStack,Business Analyst,Offer,6.9,2026-08-19T11:20
APP00390,STU00619,COL004,Dayananda Sagar College of Engineering,CodeCraft,Software Engineer,Offer,4.8,2026-09-02T10:55
APP00391,STU00956,COL006,CMR Institute of Technology,BlueOrbit Labs,ML Engineer,Offer,10.7,2026-08-14T17:38
APP00392,STU01304,COL002,RV College of Engineering,Vertex Digital,ML Engineer,Applied,,2026-08-23T19:28
APP00393,STU00567,COL004,Dayananda Sagar College of Engineering,TechForge,ML Engineer,Rejected,,2026-07-04T19:24
APP00394,STU01348,COL002,RV College of Engineering,Aster Mobility,Frontend Developer,Screening,,2026-08-04T10:27
APP00395,STU02245,COL004,Dayananda Sagar College of Engineering,PrimeStack,ML Engineer,Interview,,2026-08-06T10:55
APP00396,STU02172,COL004,Dayananda Sagar College of Engineering,FinEdge Solutions,Frontend Developer,Interview,,2026-08-13T10:39
APP00397,STU00657,COL001,BMS Institute of Technology,CodeCraft,Backend Developer,Interview,,2026-09-01T12:10
APP00398,STU00709,COL004,Dayananda Sagar College of Engineering,InfiCore,Software Engineer,Interview,,2026-09-30T16:19
APP00399,STU01598,COL003,PES University,FinEdge Solutions,ML Engineer,Screening,,2026-09-12T11:16
APP00400,STU02159,COL001,BMS Institute of Technology,InfiCore,Software Engineer,Interview,,2026-07-31T13:43
APP00401,STU01024,COL003,PES University,QuantEdge,Backend Developer,Interview,,2026-08-04T18:24
APP00402,STU01078,COL002,RV College of Engineering,Aster Mobility,Business Analyst,Screening,,2026-08-14T14:27
APP00403,STU00608,COL004,Dayananda Sagar College of Engineering,FinEdge Solutions,ML Engineer,Screening,,2026-08-06T17:28
APP00404,STU00967,COL005,New Horizon College of Engineering,Aster Mobility,Software Engineer,Placed,9.0,2026-07-16T19:18
APP00405,STU01507,COL001,BMS Institute of Technology,DataNest,Software Engineer,Applied,,2026-08-17T14:56
APP00406,STU01071,COL001,BMS Institute of Technology,NextGen Labs,Business Analyst,Offer,13.9,2026-09-07T15:13
APP00407,STU00939,COL003,PES University,Orion Analytics,Frontend Developer,Applied,,2026-07-31T14:25
APP00408,STU02291,COL001,BMS Institute of Technology,QuantEdge,Software Engineer,Applied,,2026-10-05T18:20
APP00409,STU01369,COL003,PES University,CloudMinds,Software Engineer,Applied,,2026-09-02T10:09
APP00410,STU00287,COL005,New Horizon College of Engineering,NextGen Labs,ML Engineer,Screening,,2026-07-29T16:24
