event_id,event_name,event_timestamp,payment_id,company_id,seller_id,order_id,amount,currency,gateway,event_version,payment_method,gateway_transaction_id,captured_amount,revenue_id,recognized_amount,revenue_type,refund_id,refund_amount,refund_reason,failure_code,failure_reason,chargeback_id,chargeback_amount,chargeback_reason
PE000159,payment_captured,2026-08-03 08:21:14,PAY00040,CMP019,SEL010,ORD00040,14376.52,INR,DemoGateway,1.0,,GTX000040,14376.52,,,,,,,,,,,
PE000160,revenue_recognized,2026-08-03 09:39:14,PAY00040,CMP019,SEL010,ORD00040,1150.12,INR,DemoGateway,1.0,,,,REV00040,1150.12,platform_fee,,,,,,,,
PE000161,payment_initiated,2026-08-03 10:42:00,PAY00041,CMP015,SEL007,ORD00041,20152.78,INR,DemoGateway,1.0,card,,,,,,,,,,,,,
PE000162,payment_authorized,2026-08-03 10:42:47,PAY00041,CMP015,SEL007,ORD00041,20152.78,INR,DemoGateway,1.0,,GTX000041,,,,,,,,,,,,
PE000163,payment_captured,2026-08-03 10:44:13,PAY00041,CMP015,SEL007,ORD00041,20152.78,INR,DemoGateway,1.0,,GTX000041,20152.78,,,,,,,,,,,
PE000164,revenue_recognized,2026-08-03 12:04:13,PAY00041,CMP015,SEL007,ORD00041,1612.22,INR,DemoGateway,1.0,,,,REV00041,1612.22,platform_fee,,,,,,,,
PE000165,payment_initiated,2026-08-03 11:09:00,PAY00042,CMP025,SEL008,ORD00042,6779.06,INR,DemoGateway,1.0,card,,,,,,,,,,,,,
PE000166,payment_failed,2026-08-03 11:10:10,PAY00042,CMP025,SEL008,ORD00042,6779.06,INR,DemoGateway,1.0,,,,,,,,,,INSUFFICIENT_FUNDS,demo_failure,,,
PE000167,payment_initiated,2026-08-03 18:36:00,PAY00043,CMP028,SEL003,ORD00043,11239.36,INR,DemoGateway,1.0,card,,,,,,,,,,,,,
PE000168,payment_authorized,2026-08-03 18:36:29,PAY00043,CMP028,SEL003,ORD00043,11239.36,INR,DemoGateway,1.0,,GTX000043,,,,,,,,,,,,
PE000169,payment_captured,2026-08-03 18:37:37,PAY00043,CMP028,SEL003,ORD00043,11239.36,INR,DemoGateway,1.0,,GTX000043,11239.36,,,,,,,,,,,
PE000170,revenue_recognized,2026-08-03 19:29:37,PAY00043,CMP028,SEL003,ORD00043,899.15,INR,DemoGateway,1.0,,,,REV00043,899.15,platform_fee,,,,,,,,
PE000171,payment_initiated,2026-08-03 16:29:00,PAY00044,CMP001,SEL004,ORD00044,6642.77,INR,DemoGateway,1.0,card,,,,,,,,,,,,,
PE000172,payment_authorized,2026-08-03 16:29:59,PAY00044,CMP001,SEL004,ORD00044,6642.77,INR,DemoGateway,1.0,,GTX000044,,,,,,,,,,,,
PE000173,payment_captured,2026-08-03 16:30:19,PAY00044,CMP001,SEL004,ORD00044,6642.77,INR,DemoGateway,1.0,,GTX000044,6642.77,,,,,,,,,,,
PE000174,revenue_recognized,2026-08-03 17:29:19,PAY00044,CMP001,SEL004,ORD00044,531.42,INR,DemoGateway,1.0,,,,REV00044,531.42,platform_fee,,,,,,,,
PE000175,payment_initiated,2026-08-03 15:39:00,PAY00045,CMP017,SEL018,ORD00045,23825.93,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE000176,payment_authorized,2026-08-03 15:39:32,PAY00045,CMP017,SEL018,ORD00045,23825.93,INR,DemoGateway,1.0,,GTX000045,,,,,,,,,,,,
PE000177,payment_captured,2026-08-03 15:41:23,PAY00045,CMP017,SEL018,ORD00045,23825.93,INR,DemoGateway,1.0,,GTX000045,23825.93,,,,,,,,,,,
PE000178,revenue_recognized,2026-08-03 17:38:23,PAY00045,CMP017,SEL018,ORD00045,1906.07,INR,DemoGateway,1.0,,,,REV00045,1906.07,platform_fee,,,,,,,,
PE000179,payment_initiated,2026-08-03 11:53:00,PAY00046,CMP024,SEL016,ORD00046,7591.0,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE000180,payment_authorized,2026-08-03 11:53:54,PAY00046,CMP024,SEL016,ORD00046,7591.0,INR,DemoGateway,1.0,,GTX000046,,,,,,,,,,,,
PE000181,payment_captured,2026-08-03 11:55:05,PAY00046,CMP024,SEL016,ORD00046,7591.0,INR,DemoGateway,1.0,,GTX000046,7591.0,,,,,,,,,,,
PE000182,revenue_recognized,2026-08-03 12:58:05,PAY00046,CMP024,SEL016,ORD00046,607.28,INR,DemoGateway,1.0,,,,REV00046,607.28,platform_fee,,,,,,,,
PE000183,payment_initiated,2026-08-03 13:57:00,PAY00047,CMP003,SEL010,ORD00047,7885.31,INR,DemoPay,1.0,netbanking,,,,,,,,,,,,,
PE000184,payment_authorized,2026-08-03 13:57:14,PAY00047,CMP003,SEL010,ORD00047,7885.31,INR,DemoPay,1.0,,GTX000047,,,,,,,,,,,,
PE000185,payment_captured,2026-08-03 13:57:48,PAY00047,CMP003,SEL010,ORD00047,7885.31,INR,DemoPay,1.0,,GTX000047,7885.31,,,,,,,,,,,
PE000186,revenue_recognized,2026-08-03 14:47:48,PAY00047,CMP003,SEL010,ORD00047,630.82,INR,DemoPay,1.0,,,,REV00047,630.82,platform_fee,,,,,,,,
PE000187,payment_initiated,2026-08-03 15:26:00,PAY00048,CMP003,SEL014,ORD00048,9275.71,INR,DemoGateway,1.0,card,,,,,,,,,,,,,
PE000188,payment_authorized,2026-08-03 15:26:31,PAY00048,CMP003,SEL014,ORD00048,9275.71,INR,DemoGateway,1.0,,GTX000048,,,,,,,,,,,,
PE000189,payment_captured,2026-08-03 15:27:25,PAY00048,CMP003,SEL014,ORD00048,9275.71,INR,DemoGateway,1.0,,GTX000048,9275.71,,,,,,,,,,,
PE000190,revenue_recognized,2026-08-03 17:23:25,PAY00048,CMP003,SEL014,ORD00048,742.06,INR,DemoGateway,1.0,,,,REV00048,742.06,platform_fee,,,,,,,,
PE000191,payment_initiated,2026-08-03 13:19:00,PAY00049,CMP001,SEL019,ORD00049,12709.02,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE000192,payment_authorized,2026-08-03 13:19:58,PAY00049,CMP001,SEL019,ORD00049,12709.02,INR,DemoGateway,1.0,,GTX000049,,,,,,,,,,,,
PE000193,payment_captured,2026-08-03 13:20:56,PAY00049,CMP001,SEL019,ORD00049,12709.02,INR,DemoGateway,1.0,,GTX000049,12709.02,,,,,,,,,,,
PE000194,revenue_recognized,2026-08-03 14:29:56,PAY00049,CMP001,SEL019,ORD00049,1016.72,INR,DemoGateway,1.0,,,,REV00049,1016.72,platform_fee,,,,,,,,
PE000195,payment_initiated,2026-08-03 14:31:00,PAY00050,CMP020,SEL008,ORD00050,6656.41,INR,DemoGateway,1.0,card,,,,,,,,,,,,,
PE000196,payment_authorized,2026-08-03 14:31:47,PAY00050,CMP020,SEL008,ORD00050,6656.41,INR,DemoGateway,1.0,,GTX000050,,,,,,,,,,,,
PE000197,payment_captured,2026-08-03 14:33:18,PAY00050,CMP020,SEL008,ORD00050,6656.41,INR,DemoGateway,1.0,,GTX000050,6656.41,,,,,,,,,,,
PE000198,revenue_recognized,2026-08-03 16:16:18,PAY00050,CMP020,SEL008,ORD00050,532.51,INR,DemoGateway,1.0,,,,REV00050,532.51,platform_fee,,,,,,,,
PE000199,payment_initiated,2026-08-03 17:36:00,PAY00051,CMP015,SEL005,ORD00051,22812.83,INR,DemoPay,1.0,netbanking,,,,,,,,,,,,,
PE000200,payment_failed,2026-08-03 17:37:04,PAY00051,CMP015,SEL005,ORD00051,22812.83,INR,DemoPay,1.0,,,,,,,,,,DECLINED,demo_failure,,,
PE000201,payment_initiated,2026-08-04 11:29:00,PAY00052,CMP006,SEL002,ORD00052,10408.94,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE000202,payment_authorized,2026-08-04 11:29:29,PAY00052,CMP006,SEL002,ORD00052,10408.94,INR,DemoGateway,1.0,,GTX000052,,,,,,,,,,,,
PE000203,payment_captured,2026-08-04 11:30:09,PAY00052,CMP006,SEL002,ORD00052,10408.94,INR,DemoGateway,1.0,,GTX000052,10408.94,,,,,,,,,,,
PE000204,revenue_recognized,2026-08-04 13:07:09,PAY00052,CMP006,SEL002,ORD00052,832.72,INR,DemoGateway,1.0,,,,REV00052,832.72,platform_fee,,,,,,,,
PE000205,payment_initiated,2026-08-04 16:03:00,PAY00053,CMP027,SEL003,ORD00053,1955.51,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE000206,payment_authorized,2026-08-04 16:03:09,PAY00053,CMP027,SEL003,ORD00053,1955.51,INR,DemoGateway,1.0,,GTX000053,,,,,,,,,,,,
PE000207,payment_captured,2026-08-04 16:04:53,PAY00053,CMP027,SEL003,ORD00053,1955.51,INR,DemoGateway,1.0,,GTX000053,1955.51,,,,,,,,,,,
PE000208,revenue_recognized,2026-08-04 17:28:53,PAY00053,CMP027,SEL003,ORD00053,156.44,INR,DemoGateway,1.0,,,,REV00053,156.44,platform_fee,,,,,,,,
PE000209,payment_refunded,2026-08-06 17:28:53,PAY00053,CMP027,SEL003,ORD00053,534.39,INR,DemoGateway,1.0,,,,,,,REF00053,534.39,customer_request,,,,,
PE000210,payment_initiated,2026-08-04 18:07:00,PAY00054,CMP020,SEL005,ORD00054,4466.19,INR,DemoPay,1.0,netbanking,,,,,,,,,,,,,
PE000211,payment_authorized,2026-08-04 18:07:34,PAY00054,CMP020,SEL005,ORD00054,4466.19,INR,DemoPay,1.0,,GTX000054,,,,,,,,,,,,
PE000212,payment_captured,2026-08-04 18:09:08,PAY00054,CMP020,SEL005,ORD00054,4466.19,INR,DemoPay,1.0,,GTX000054,4466.19,,,,,,,,,,,
PE000213,revenue_recognized,2026-08-04 18:42:08,PAY00054,CMP020,SEL005,ORD00054,357.3,INR,DemoPay,1.0,,,,REV00054,357.3,platform_fee,,,,,,,,
PE000214,payment_initiated,2026-08-04 09:37:00,PAY00055,CMP020,SEL004,ORD00055,24170.94,INR,DemoPay,1.0,card,,,,,,,,,,,,,
PE000215,payment_authorized,2026-08-04 09:37:41,PAY00055,CMP020,SEL004,ORD00055,24170.94,INR,DemoPay,1.0,,GTX000055,,,,,,,,,,,,
PE000216,payment_captured,2026-08-04 09:39:12,PAY00055,CMP020,SEL004,ORD00055,24170.94,INR,DemoPay,1.0,,GTX000055,24170.94,,,,,,,,,,,
PE000217,revenue_recognized,2026-08-04 11:36:12,PAY00055,CMP020,SEL004,ORD00055,1933.68,INR,DemoPay,1.0,,,,REV00055,1933.68,platform_fee,,,,,,,,
PE000218,payment_initiated,2026-08-04 18:15:00,PAY00056,CMP023,SEL007,ORD00056,15414.3,INR,DemoPay,1.0,card,,,,,,,,,,,,,
PE000219,payment_authorized,2026-08-04 18:15:24,PAY00056,CMP023,SEL007,ORD00056,15414.3,INR,DemoPay,1.0,,GTX000056,,,,,,,,,,,,
PE000220,payment_captured,2026-08-04 18:17:17,PAY00056,CMP023,SEL007,ORD00056,15414.3,INR,DemoPay,1.0,,GTX000056,15414.3,,,,,,,,,,,
PE000221,revenue_recognized,2026-08-04 19:45:17,PAY00056,CMP023,SEL007,ORD00056,1233.14,INR,DemoPay,1.0,,,,REV00056,1233.14,platform_fee,,,,,,,,
PE000222,payment_initiated,2026-08-04 18:23:00,PAY00057,CMP019,SEL002,ORD00057,14019.51,INR,DemoGateway,1.0,card,,,,,,,,,,,,,
PE000223,payment_authorized,2026-08-04 18:23:26,PAY00057,CMP019,SEL002,ORD00057,14019.51,INR,DemoGateway,1.0,,GTX000057,,,,,,,,,,,,
PE000224,payment_captured,2026-08-04 18:23:32,PAY00057,CMP019,SEL002,ORD00057,14019.51,INR,DemoGateway,1.0,,GTX000057,14019.51,,,,,,,,,,,
PE000225,revenue_recognized,2026-08-04 20:12:32,PAY00057,CMP019,SEL002,ORD00057,1121.56,INR,DemoGateway,1.0,,,,REV00057,1121.56,platform_fee,,,,,,,,
PE000226,payment_initiated,2026-08-04 14:11:00,PAY00058,CMP014,SEL012,ORD00058,18121.75,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE000227,payment_authorized,2026-08-04 14:11:46,PAY00058,CMP014,SEL012,ORD00058,18121.75,INR,DemoGateway,1.0,,GTX000058,,,,,,,,,,,,
PE000228,payment_captured,2026-08-04 14:12:25,PAY00058,CMP014,SEL012,ORD00058,18121.75,INR,DemoGateway,1.0,,GTX000058,18121.75,,,,,,,,,,,
PE000229,revenue_recognized,2026-08-04 15:31:25,PAY00058,CMP014,SEL012,ORD00058,1449.74,INR,DemoGateway,1.0,,,,REV00058,1449.74,platform_fee,,,,,,,,
PE000230,payment_initiated,2026-08-04 17:17:00,PAY00059,CMP016,SEL015,ORD00059,20904.76,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE000231,payment_authorized,2026-08-04 17:17:58,PAY00059,CMP016,SEL015,ORD00059,20904.76,INR,DemoGateway,1.0,,GTX000059,,,,,,,,,,,,
PE000232,payment_captured,2026-08-04 17:18:14,PAY00059,CMP016,SEL015,ORD00059,20904.76,INR,DemoGateway,1.0,,GTX000059,20904.76,,,,,,,,,,,
PE000233,revenue_recognized,2026-08-04 17:54:14,PAY00059,CMP016,SEL015,ORD00059,1672.38,INR,DemoGateway,1.0,,,,REV00059,1672.38,platform_fee,,,,,,,,
PE000234,payment_initiated,2026-08-04 15:54:00,PAY00060,CMP015,SEL019,ORD00060,9405.32,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE000235,payment_authorized,2026-08-04 15:54:18,PAY00060,CMP015,SEL019,ORD00060,9405.32,INR,DemoGateway,1.0,,GTX000060,,,,,,,,,,,,
PE000236,payment_captured,2026-08-04 15:55:08,PAY00060,CMP015,SEL019,ORD00060,9405.32,INR,DemoGateway,1.0,,GTX000060,9405.32,,,,,,,,,,,
PE000237,revenue_recognized,2026-08-04 17:38:08,PAY00060,CMP015,SEL019,ORD00060,752.43,INR,DemoGateway,1.0,,,,REV00060,752.43,platform_fee,,,,,,,,
PE000238,payment_initiated,2026-08-04 11:05:00,PAY00061,CMP020,SEL009,ORD00061,13640.74,INR,DemoPay,1.0,card,,,,,,,,,,,,,
PE000239,payment_authorized,2026-08-04 11:05:36,PAY00061,CMP020,SEL009,ORD00061,13640.74,INR,DemoPay,1.0,,GTX000061,,,,,,,,,,,,
PE000240,payment_captured,2026-08-04 11:06:52,PAY00061,CMP020,SEL009,ORD00061,13640.74,INR,DemoPay,1.0,,GTX000061,13640.74,,,,,,,,,,,
PE000241,revenue_recognized,2026-08-04 12:44:52,PAY00061,CMP020,SEL009,ORD00061,1091.26,INR,DemoPay,1.0,,,,REV00061,1091.26,platform_fee,,,,,,,,
PE000242,payment_initiated,2026-08-04 09:18:00,PAY00062,CMP023,SEL016,ORD00062,20133.92,INR,DemoGateway,1.0,card,,,,,,,,,,,,,
PE000243,payment_authorized,2026-08-04 09:18:20,PAY00062,CMP023,SEL016,ORD00062,20133.92,INR,DemoGateway,1.0,,GTX000062,,,,,,,,,,,,
PE000244,payment_captured,2026-08-04 09:19:04,PAY00062,CMP023,SEL016,ORD00062,20133.92,INR,DemoGateway,1.0,,GTX000062,20133.92,,,,,,,,,,,
PE000245,revenue_recognized,2026-08-04 10:44:04,PAY00062,CMP023,SEL016,ORD00062,1610.71,INR,DemoGateway,1.0,,,,REV00062,1610.71,platform_fee,,,,,,,,
PE000246,payment_initiated,2026-08-04 16:21:00,PAY00063,CMP017,SEL012,ORD00063,24920.84,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE000247,payment_authorized,2026-08-04 16:21:22,PAY00063,CMP017,SEL012,ORD00063,24920.84,INR,DemoGateway,1.0,,GTX000063,,,,,,,,,,,,
PE000248,payment_captured,2026-08-04 16:22:06,PAY00063,CMP017,SEL012,ORD00063,24920.84,INR,DemoGateway,1.0,,GTX000063,24920.84,,,,,,,,,,,
PE000249,revenue_recognized,2026-08-04 16:55:06,PAY00063,CMP017,SEL012,ORD00063,1993.67,INR,DemoGateway,1.0,,,,REV00063,1993.67,platform_fee,,,,,,,,
PE000250,payment_initiated,2026-08-04 15:17:00,PAY00064,CMP011,SEL004,ORD00064,6001.21,INR,DemoPay,1.0,netbanking,,,,,,,,,,,,,
PE000251,payment_authorized,2026-08-04 15:17:53,PAY00064,CMP011,SEL004,ORD00064,6001.21,INR,DemoPay,1.0,,GTX000064,,,,,,,,,,,,
PE000252,payment_captured,2026-08-04 15:19:05,PAY00064,CMP011,SEL004,ORD00064,6001.21,INR,DemoPay,1.0,,GTX000064,6001.21,,,,,,,,,,,
PE000253,revenue_recognized,2026-08-04 16:36:05,PAY00064,CMP011,SEL004,ORD00064,480.1,INR,DemoPay,1.0,,,,REV00064,480.1,platform_fee,,,,,,,,
PE000254,payment_initiated,2026-08-04 12:00:00,PAY00065,CMP007,SEL010,ORD00065,9980.71,INR,DemoPay,1.0,netbanking,,,,,,,,,,,,,
PE000255,payment_authorized,2026-08-04 12:00:22,PAY00065,CMP007,SEL010,ORD00065,9980.71,INR,DemoPay,1.0,,GTX000065,,,,,,,,,,,,
PE000256,payment_captured,2026-08-04 12:00:32,PAY00065,CMP007,SEL010,ORD00065,9980.71,INR,DemoPay,1.0,,GTX000065,9980.71,,,,,,,,,,,
PE000257,revenue_recognized,2026-08-04 12:07:32,PAY00065,CMP007,SEL010,ORD00065,798.46,INR,DemoPay,1.0,,,,REV00065,798.46,platform_fee,,,,,,,,
PE000258,payment_initiated,2026-08-04 17:18:00,PAY00066,CMP005,SEL016,ORD00066,22008.91,INR,DemoPay,1.0,upi,,,,,,,,,,,,,
PE000259,payment_authorized,2026-08-04 17:18:26,PAY00066,CMP005,SEL016,ORD00066,22008.91,INR,DemoPay,1.0,,GTX000066,,,,,,,,,,,,
PE000260,payment_captured,2026-08-04 17:18:54,PAY00066,CMP005,SEL016,ORD00066,22008.91,INR,DemoPay,1.0,,GTX000066,22008.91,,,,,,,,,,,
PE000261,revenue_recognized,2026-08-04 17:25:54,PAY00066,CMP005,SEL016,ORD00066,1760.71,INR,DemoPay,1.0,,,,REV00066,1760.71,platform_fee,,,,,,,,
PE000262,payment_initiated,2026-08-04 17:40:00,PAY00067,CMP004,SEL003,ORD00067,13056.04,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE000263,payment_failed,2026-08-04 17:40:29,PAY00067,CMP004,SEL003,ORD00067,13056.04,INR,DemoGateway,1.0,,,,,,,,,,INSUFFICIENT_FUNDS,demo_failure,,,
PE000264,payment_initiated,2026-08-04 14:38:00,PAY00068,CMP010,SEL003,ORD00068,4283.61,INR,DemoPay,1.0,netbanking,,,,,,,,,,,,,
PE000265,payment_authorized,2026-08-04 14:38:19,PAY00068,CMP010,SEL003,ORD00068,4283.61,INR,DemoPay,1.0,,GTX000068,,,,,,,,,,,,
PE000266,payment_captured,2026-08-04 14:40:03,PAY00068,CMP010,SEL003,ORD00068,4283.61,INR,DemoPay,1.0,,GTX000068,4283.61,,,,,,,,,,,
PE000267,revenue_recognized,2026-08-04 15:47:03,PAY00068,CMP010,SEL003,ORD00068,342.69,INR,DemoPay,1.0,,,,REV00068,342.69,platform_fee,,,,,,,,
PE000268,payment_initiated,2026-08-04 17:03:00,PAY00069,CMP010,SEL019,ORD00069,8676.44,INR,DemoGateway,1.0,netbanking,,,,,,,,,,,,,
PE000269,payment_authorized,2026-08-04 17:03:11,PAY00069,CMP010,SEL019,ORD00069,8676.44,INR,DemoGateway,1.0,,GTX000069,,,,,,,,,,,,
PE000270,payment_captured,2026-08-04 17:04:53,PAY00069,CMP010,SEL019,ORD00069,8676.44,INR,DemoGateway,1.0,,GTX000069,8676.44,,,,,,,,,,,
PE000271,revenue_recognized,2026-08-04 17:31:53,PAY00069,CMP010,SEL019,ORD00069,694.12,INR,DemoGateway,1.0,,,,REV00069,694.12,platform_fee,,,,,,,,
PE000272,payment_initiated,2026-08-04 09:10:00,PAY00070,CMP003,SEL006,ORD00070,5584.62,INR,DemoPay,1.0,card,,,,,,,,,,,,,
PE000273,payment_authorized,2026-08-04 09:10:49,PAY00070,CMP003,SEL006,ORD00070,5584.62,INR,DemoPay,1.0,,GTX000070,,,,,,,,,,,,
PE000274,payment_captured,2026-08-04 09:12:10,PAY00070,CMP003,SEL006,ORD00070,5584.62,INR,DemoPay,1.0,,GTX000070,5584.62,,,,,,,,,,,
PE000275,revenue_recognized,2026-08-04 10:13:10,PAY00070,CMP003,SEL006,ORD00070,446.77,INR,DemoPay,1.0,,,,REV00070,446.77,platform_fee,,,,,,,,
PE000276,payment_initiated,2026-08-04 11:59:00,PAY00071,CMP023,SEL010,ORD00071,3172.72,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE000277,payment_authorized,2026-08-04 11:59:45,PAY00071,CMP023,SEL010,ORD00071,3172.72,INR,DemoGateway,1.0,,GTX000071,,,,,,,,,,,,
PE000278,payment_captured,2026-08-04 12:01:05,PAY00071,CMP023,SEL010,ORD00071,3172.72,INR,DemoGateway,1.0,,GTX000071,3172.72,,,,,,,,,,,
PE000279,revenue_recognized,2026-08-04 13:26:05,PAY00071,CMP023,SEL010,ORD00071,253.82,INR,DemoGateway,1.0,,,,REV00071,253.82,platform_fee,,,,,,,,
PE000280,payment_initiated,2026-08-04 12:52:00,PAY00072,CMP004,SEL018,ORD00072,16719.42,INR,DemoPay,1.0,card,,,,,,,,,,,,,
PE000281,payment_failed,2026-08-04 12:52:31,PAY00072,CMP004,SEL018,ORD00072,16719.42,INR,DemoPay,1.0,,,,,,,,,,TIMEOUT,demo_failure,,,
PE000282,payment_initiated,2026-08-04 15:44:00,PAY00073,CMP020,SEL019,ORD00073,11820.11,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE000283,payment_authorized,2026-08-04 15:44:22,PAY00073,CMP020,SEL019,ORD00073,11820.11,INR,DemoGateway,1.0,,GTX000073,,,,,,,,,,,,
PE000284,payment_captured,2026-08-04 15:45:31,PAY00073,CMP020,SEL019,ORD00073,11820.11,INR,DemoGateway,1.0,,GTX000073,11820.11,,,,,,,,,,,
PE000285,revenue_recognized,2026-08-04 16:55:31,PAY00073,CMP020,SEL019,ORD00073,945.61,INR,DemoGateway,1.0,,,,REV00073,945.61,platform_fee,,,,,,,,
PE000286,payment_initiated,2026-08-04 08:05:00,PAY00074,CMP002,SEL014,ORD00074,15687.27,INR,DemoGateway,1.0,card,,,,,,,,,,,,,
PE000287,payment_authorized,2026-08-04 08:05:58,PAY00074,CMP002,SEL014,ORD00074,15687.27,INR,DemoGateway,1.0,,GTX000074,,,,,,,,,,,,
PE000288,payment_captured,2026-08-04 08:07:53,PAY00074,CMP002,SEL014,ORD00074,15687.27,INR,DemoGateway,1.0,,GTX000074,15687.27,,,,,,,,,,,
PE000289,revenue_recognized,2026-08-04 09:21:53,PAY00074,CMP002,SEL014,ORD00074,1254.98,INR,DemoGateway,1.0,,,,REV00074,1254.98,platform_fee,,,,,,,,
PE000290,payment_chargeback,2026-08-10 09:21:53,PAY00074,CMP002,SEL014,ORD00074,12919.57,INR,DemoGateway,1.0,,,,,,,,,,,,CB00074,12919.57,duplicate_payment
PE000291,payment_initiated,2026-08-04 15:58:00,PAY00075,CMP002,SEL006,ORD00075,13695.65,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE000292,payment_authorized,2026-08-04 15:58:42,PAY00075,CMP002,SEL006,ORD00075,13695.65,INR,DemoGateway,1.0,,GTX000075,,,,,,,,,,,,
PE000293,payment_captured,2026-08-04 15:59:42,PAY00075,CMP002,SEL006,ORD00075,13695.65,INR,DemoGateway,1.0,,GTX000075,13695.65,,,,,,,,,,,
PE000294,revenue_recognized,2026-08-04 17:21:42,PAY00075,CMP002,SEL006,ORD00075,1095.65,INR,DemoGateway,1.0,,,,REV00075,1095.65,platform_fee,,,,,,,,
PE000295,payment_initiated,2026-08-04 18:06:00,PAY00076,CMP016,SEL012,ORD00076,9332.75,INR,DemoGateway,1.0,card,,,,,,,,,,,,,
PE000296,payment_authorized,2026-08-04 18:06:49,PAY00076,CMP016,SEL012,ORD00076,9332.75,INR,DemoGateway,1.0,,GTX000076,,,,,,,,,,,,
PE000297,payment_captured,2026-08-04 18:07:57,PAY00076,CMP016,SEL012,ORD00076,9332.75,INR,DemoGateway,1.0,,GTX000076,9332.75,,,,,,,,,,,
PE000298,revenue_recognized,2026-08-04 18:44:57,PAY00076,CMP016,SEL012,ORD00076,746.62,INR,DemoGateway,1.0,,,,REV00076,746.62,platform_fee,,,,,,,,
PE000299,payment_initiated,2026-08-04 13:16:00,PAY00077,CMP025,SEL018,ORD00077,12188.41,INR,DemoPay,1.0,upi,,,,,,,,,,,,,
PE000300,payment_authorized,2026-08-04 13:16:54,PAY00077,CMP025,SEL018,ORD00077,12188.41,INR,DemoPay,1.0,,GTX000077,,,,,,,,,,,,
PE000301,payment_captured,2026-08-04 13:17:50,PAY00077,CMP025,SEL018,ORD00077,12188.41,INR,DemoPay,1.0,,GTX000077,12188.41,,,,,,,,,,,
PE000302,revenue_recognized,2026-08-04 15:08:50,PAY00077,CMP025,SEL018,ORD00077,975.07,INR,DemoPay,1.0,,,,REV00077,975.07,platform_fee,,,,,,,,
PE000303,payment_initiated,2026-08-04 11:33:00,PAY00078,CMP022,SEL018,ORD00078,11211.32,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE000304,payment_authorized,2026-08-04 11:33:36,PAY00078,CMP022,SEL018,ORD00078,11211.32,INR,DemoGateway,1.0,,GTX000078,,,,,,,,,,,,
PE000305,payment_captured,2026-08-04 11:35:01,PAY00078,CMP022,SEL018,ORD00078,11211.32,INR,DemoGateway,1.0,,GTX000078,11211.32,,,,,,,,,,,
PE000306,revenue_recognized,2026-08-04 12:32:01,PAY00078,CMP022,SEL018,ORD00078,896.91,INR,DemoGateway,1.0,,,,REV00078,896.91,platform_fee,,,,,,,,
PE000307,payment_initiated,2026-08-04 15:07:00,PAY00079,CMP018,SEL005,ORD00079,11795.73,INR,DemoGateway,1.0,card,,,,,,,,,,,,,
PE000308,payment_authorized,2026-08-04 15:07:43,PAY00079,CMP018,SEL005,ORD00079,11795.73,INR,DemoGateway,1.0,,GTX000079,,,,,,,,,,,,
PE000309,payment_captured,2026-08-04 15:09:30,PAY00079,CMP018,SEL005,ORD00079,11795.73,INR,DemoGateway,1.0,,GTX000079,11795.73,,,,,,,,,,,
PE000310,revenue_recognized,2026-08-04 15:40:30,PAY00079,CMP018,SEL005,ORD00079,943.66,INR,DemoGateway,1.0,,,,REV00079,943.66,platform_fee,,,,,,,,
PE000311,payment_initiated,2026-08-04 09:29:00,PAY00080,CMP001,SEL018,ORD00080,3690.42,INR,DemoGateway,1.0,card,,,,,,,,,,,,,
PE000312,payment_authorized,2026-08-04 09:29:14,PAY00080,CMP001,SEL018,ORD00080,3690.42,INR,DemoGateway,1.0,,GTX000080,,,,,,,,,,,,
PE000313,payment_captured,2026-08-04 09:30:22,PAY00080,CMP001,SEL018,ORD00080,3690.42,INR,DemoGateway,1.0,,GTX000080,3690.42,,,,,,,,,,,
PE000314,revenue_recognized,2026-08-04 11:30:22,PAY00080,CMP001,SEL018,ORD00080,295.23,INR,DemoGateway,1.0,,,,REV00080,295.23,platform_fee,,,,,,,,
PE000315,payment_initiated,2026-08-05 16:09:00,PAY00081,CMP014,SEL016,ORD00081,7227.68,INR,DemoGateway,1.0,upi,,,,,,,,,,,,,
PE000316,payment_authorized,2026-08-05 16:09:43,PAY00081,CMP014,SEL016,ORD00081,7227.68,INR,DemoGateway,1.0,,GTX000081,,,,,,,,,,,,
PE000317,payment_captured,2026-08-05 16:10:53,PAY00081,CMP014,SEL016,ORD00081,7227.68,INR,DemoGateway,1.0,,GTX000081,7227.68,,,,,,,,,,,
