student_id,college_id,college,city,branch,cgpa,active_backlogs,profile_complete,documents_verified,eligible,registered_at
STU00264,COL004,Dayananda Sagar College of Engineering,Bangalore,ISE,6.16,0,True,True,False,2026-07-25T09:45
STU00265,COL001,BMS Institute of Technology,Bangalore,AI&ML,6.92,0,True,True,True,2026-08-20T10:35
STU00266,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,6.95,1,True,True,False,2026-07-09T13:49
STU00267,COL004,Dayananda Sagar College of Engineering,Bangalore,EEE,8.55,0,True,True,True,2026-07-12T10:19
STU00268,COL001,BMS Institute of Technology,Bangalore,ME,7.59,0,True,True,True,2026-08-10T20:38
STU00269,COL005,New Horizon College of Engineering,Bangalore,ISE,7.59,0,True,True,True,2026-07-25T18:21
STU00270,COL003,PES University,Bangalore,ISE,9.29,0,True,True,True,2026-07-31T11:40
STU00271,COL003,PES University,Bangalore,EEE,8.47,0,True,True,True,2026-07-15T20:46
STU00272,COL005,New Horizon College of Engineering,Bangalore,AI&ML,7.76,0,True,False,False,2026-08-02T12:24
STU00273,COL003,PES University,Bangalore,ME,8.01,0,True,True,True,2026-08-05T19:32
STU00274,COL001,BMS Institute of Technology,Bangalore,ECE,8.37,0,True,True,True,2026-07-17T13:45
STU00275,COL006,CMR Institute of Technology,Bangalore,CSE,7.55,0,True,True,True,2026-08-18T19:33
STU00276,COL003,PES University,Bangalore,AI&ML,7.66,0,True,True,True,2026-07-30T20:47
STU00277,COL001,BMS Institute of Technology,Bangalore,CSE,8.6,0,True,True,True,2026-07-19T17:12
STU00278,COL006,CMR Institute of Technology,Bangalore,ME,8.13,0,True,True,True,2026-07-18T16:05
STU00279,COL002,RV College of Engineering,Bangalore,EEE,8.26,1,True,True,False,2026-08-15T15:53
STU00280,COL004,Dayananda Sagar College of Engineering,Bangalore,CSE,8.07,0,True,True,True,2026-07-22T16:15
STU00281,COL003,PES University,Bangalore,ECE,8.25,0,True,True,True,2026-07-20T16:25
STU00282,COL005,New Horizon College of Engineering,Bangalore,EEE,8.09,0,True,True,True,2026-07-22T10:34
STU00283,COL003,PES University,Bangalore,CSE,7.71,1,True,True,False,2026-07-24T20:35
STU00284,COL005,New Horizon College of Engineering,Bangalore,AI&ML,7.31,0,True,True,True,2026-08-23T19:38
STU00285,COL001,BMS Institute of Technology,Bangalore,ISE,8.63,0,True,True,True,2026-08-18T18:21
STU00286,COL006,CMR Institute of Technology,Bangalore,ISE,6.91,0,True,True,True,2026-07-03T18:59
STU00287,COL005,New Horizon College of Engineering,Bangalore,CSE,6.86,0,True,True,True,2026-07-05T16:24
STU00288,COL006,CMR Institute of Technology,Bangalore,ECE,8.61,1,True,True,False,2026-08-14T13:09
STU00289,COL006,CMR Institute of Technology,Bangalore,ME,7.71,0,True,True,True,2026-08-13T20:41
STU00290,COL005,New Horizon College of Engineering,Bangalore,ME,8.18,0,True,True,True,2026-07-25T10:42
STU00291,COL002,RV College of Engineering,Bangalore,ISE,6.15,0,True,True,False,2026-07-21T10:19
STU00292,COL003,PES University,Bangalore,ECE,8.39,1,True,True,False,2026-07-31T09:40
STU00293,COL001,BMS Institute of Technology,Bangalore,AI&ML,8.5,0,True,True,True,2026-07-31T14:24
STU00294,COL002,RV College of Engineering,Bangalore,ME,5.86,0,False,False,False,2026-08-15T17:27
STU00295,COL003,PES University,Bangalore,CSE,7.43,0,True,True,True,2026-07-24T20:07
STU00296,COL001,BMS Institute of Technology,Bangalore,ECE,9.04,0,True,True,True,2026-08-09T10:28
STU00297,COL003,PES University,Bangalore,ECE,8.51,0,True,True,True,2026-07-31T20:40
STU00298,COL006,CMR Institute of Technology,Bangalore,ISE,7.76,0,True,False,False,2026-07-08T19:45
STU00299,COL001,BMS Institute of Technology,Bangalore,ISE,7.95,0,True,True,True,2026-07-15T12:54
STU00300,COL006,CMR Institute of Technology,Bangalore,ECE,7.66,0,True,False,False,2026-07-24T16:46
STU00301,COL004,Dayananda Sagar College of Engineering,Bangalore,ISE,7.22,0,True,True,True,2026-07-05T10:39
STU00302,COL002,RV College of Engineering,Bangalore,AI&ML,8.76,0,True,True,True,2026-07-08T19:36
STU00303,COL002,RV College of Engineering,Bangalore,ISE,7.09,0,True,True,True,2026-07-24T16:25
STU00304,COL002,RV College of Engineering,Bangalore,ISE,7.64,0,True,True,True,2026-08-16T17:05
STU00305,COL006,CMR Institute of Technology,Bangalore,ME,7.82,1,False,True,False,2026-07-28T17:07
STU00306,COL005,New Horizon College of Engineering,Bangalore,ME,6.86,1,True,True,False,2026-07-12T15:31
STU00307,COL006,CMR Institute of Technology,Bangalore,ME,8.47,0,True,True,True,2026-08-05T13:12
STU00308,COL003,PES University,Bangalore,CSE,7.03,0,True,True,True,2026-07-10T09:04
STU00309,COL005,New Horizon College of Engineering,Bangalore,ISE,8.32,1,True,True,False,2026-08-13T17:51
STU00310,COL004,Dayananda Sagar College of Engineering,Bangalore,ME,7.94,0,True,True,True,2026-08-10T12:44
STU00311,COL005,New Horizon College of Engineering,Bangalore,CSE,7.5,0,True,False,False,2026-08-18T09:24
STU00312,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,6.63,0,True,True,True,2026-07-11T19:42
STU00313,COL001,BMS Institute of Technology,Bangalore,EEE,7.8,0,True,True,True,2026-07-07T12:31
STU00314,COL004,Dayananda Sagar College of Engineering,Bangalore,ME,7.2,1,True,True,False,2026-08-09T18:01
STU00315,COL006,CMR Institute of Technology,Bangalore,ECE,7.62,1,True,True,False,2026-08-06T11:17
STU00316,COL003,PES University,Bangalore,ISE,7.19,0,True,True,True,2026-08-09T19:35
STU00317,COL002,RV College of Engineering,Bangalore,CSE,8.89,0,False,True,False,2026-07-25T20:32
STU00318,COL006,CMR Institute of Technology,Bangalore,ME,7.91,0,True,True,True,2026-08-22T13:54
STU00319,COL003,PES University,Bangalore,AI&ML,8.09,0,True,True,True,2026-08-05T10:46
STU00320,COL002,RV College of Engineering,Bangalore,ECE,7.93,0,True,True,True,2026-08-23T11:13
STU00321,COL001,BMS Institute of Technology,Bangalore,ME,7.35,0,True,True,True,2026-07-08T11:03
STU00322,COL003,PES University,Bangalore,CSE,8.34,0,True,True,True,2026-07-20T19:38
STU00323,COL001,BMS Institute of Technology,Bangalore,ISE,7.21,1,True,True,False,2026-08-18T16:08
STU00324,COL002,RV College of Engineering,Bangalore,CSE,7.7,0,True,True,True,2026-08-23T12:53
STU00325,COL005,New Horizon College of Engineering,Bangalore,ECE,8.11,0,True,True,True,2026-07-13T20:40
STU00326,COL001,BMS Institute of Technology,Bangalore,EEE,8.49,1,False,True,False,2026-07-07T13:05
STU00327,COL001,BMS Institute of Technology,Bangalore,ECE,6.99,0,True,True,True,2026-08-17T16:12
STU00328,COL002,RV College of Engineering,Bangalore,CSE,6.94,0,True,True,True,2026-08-04T19:19
STU00329,COL001,BMS Institute of Technology,Bangalore,EEE,7.35,0,False,True,False,2026-07-22T19:04
STU00330,COL005,New Horizon College of Engineering,Bangalore,ME,5.97,0,True,True,False,2026-07-14T15:44
STU00331,COL003,PES University,Bangalore,ECE,6.63,0,True,True,True,2026-07-27T16:34
STU00332,COL002,RV College of Engineering,Bangalore,ISE,7.97,0,True,True,True,2026-08-01T20:17
STU00333,COL001,BMS Institute of Technology,Bangalore,AI&ML,6.63,0,True,True,True,2026-08-10T17:10
STU00334,COL003,PES University,Bangalore,ECE,7.64,0,True,False,False,2026-07-03T19:13
STU00335,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,7.46,1,True,True,False,2026-08-03T14:20
STU00336,COL006,CMR Institute of Technology,Bangalore,ISE,7.89,0,True,False,False,2026-08-02T11:56
STU00337,COL004,Dayananda Sagar College of Engineering,Bangalore,AI&ML,7.54,2,False,True,False,2026-07-03T10:29
STU00338,COL002,RV College of Engineering,Bangalore,ECE,9.43,0,True,True,True,2026-07-09T19:40
STU00339,COL004,Dayananda Sagar College of Engineering,Bangalore,ISE,7.54,0,True,True,True,2026-08-08T18:35
STU00340,COL006,CMR Institute of Technology,Bangalore,CSE,7.43,0,True,True,True,2026-07-21T10:42
STU00341,COL003,PES University,Bangalore,EEE,8.79,0,True,True,True,2026-08-21T18:54
STU00342,COL006,CMR Institute of Technology,Bangalore,ECE,7.79,0,True,True,True,2026-08-07T20:37
STU00343,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,7.38,0,True,True,True,2026-08-07T17:43
STU00344,COL001,BMS Institute of Technology,Bangalore,ISE,7.52,0,True,True,True,2026-07-30T18:36
STU00345,COL005,New Horizon College of Engineering,Bangalore,AI&ML,6.83,0,True,True,True,2026-07-03T18:14
STU00346,COL005,New Horizon College of Engineering,Bangalore,ISE,7.5,0,True,True,True,2026-07-22T10:40
STU00347,COL001,BMS Institute of Technology,Bangalore,ISE,7.86,2,False,True,False,2026-07-29T13:52
STU00348,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,8.33,0,True,True,True,2026-08-02T19:58
STU00349,COL002,RV College of Engineering,Bangalore,ECE,6.93,0,True,True,True,2026-07-11T13:23
STU00350,COL002,RV College of Engineering,Bangalore,ISE,7.55,0,True,True,True,2026-07-19T18:28
STU00351,COL001,BMS Institute of Technology,Bangalore,ISE,7.51,0,True,True,True,2026-07-13T19:29
STU00352,COL003,PES University,Bangalore,CSE,8.2,0,True,False,False,2026-08-05T11:48
STU00353,COL002,RV College of Engineering,Bangalore,EEE,7.29,0,True,True,True,2026-08-11T15:58
STU00354,COL001,BMS Institute of Technology,Bangalore,ISE,8.1,1,True,True,False,2026-08-10T18:16
STU00355,COL005,New Horizon College of Engineering,Bangalore,CSE,7.45,1,True,True,False,2026-07-29T19:44
STU00356,COL005,New Horizon College of Engineering,Bangalore,CSE,6.79,0,True,True,True,2026-08-11T09:56
STU00357,COL006,CMR Institute of Technology,Bangalore,ECE,7.89,0,True,True,True,2026-07-30T19:06
STU00358,COL005,New Horizon College of Engineering,Bangalore,ISE,8.34,0,True,True,True,2026-08-07T14:34
STU00359,COL002,RV College of Engineering,Bangalore,EEE,7.01,1,True,False,False,2026-07-06T12:15
STU00360,COL004,Dayananda Sagar College of Engineering,Bangalore,ISE,7.7,0,True,True,True,2026-08-20T17:16
STU00361,COL005,New Horizon College of Engineering,Bangalore,ECE,8.29,0,True,True,True,2026-08-05T15:35
STU00362,COL003,PES University,Bangalore,CSE,7.12,0,False,True,False,2026-08-05T16:18
STU00363,COL006,CMR Institute of Technology,Bangalore,ECE,9.32,0,True,True,True,2026-08-03T11:48
STU00364,COL003,PES University,Bangalore,CSE,6.38,0,True,True,False,2026-07-01T16:06
STU00365,COL005,New Horizon College of Engineering,Bangalore,ECE,8.5,2,True,True,False,2026-08-15T16:46
STU00366,COL003,PES University,Bangalore,CSE,7.33,0,True,True,True,2026-08-19T15:16
STU00367,COL001,BMS Institute of Technology,Bangalore,ME,7.28,1,True,True,False,2026-08-17T16:55
STU00368,COL005,New Horizon College of Engineering,Bangalore,AI&ML,8.45,0,True,False,False,2026-07-30T10:12
STU00369,COL006,CMR Institute of Technology,Bangalore,ECE,8.22,0,True,True,True,2026-07-22T17:18
STU00370,COL005,New Horizon College of Engineering,Bangalore,ISE,8.69,0,True,True,True,2026-07-01T17:41
STU00371,COL004,Dayananda Sagar College of Engineering,Bangalore,EEE,6.89,0,True,False,False,2026-07-30T10:39
STU00372,COL002,RV College of Engineering,Bangalore,EEE,7.61,0,False,True,False,2026-08-10T14:26
STU00373,COL003,PES University,Bangalore,EEE,7.62,0,False,True,False,2026-08-04T17:38
STU00374,COL001,BMS Institute of Technology,Bangalore,AI&ML,9.37,0,True,True,True,2026-07-19T15:50
STU00375,COL005,New Horizon College of Engineering,Bangalore,ECE,7.83,0,True,True,True,2026-07-10T12:22
STU00376,COL005,New Horizon College of Engineering,Bangalore,AI&ML,7.52,0,True,True,True,2026-07-17T13:56
STU00377,COL004,Dayananda Sagar College of Engineering,Bangalore,AI&ML,6.64,1,True,True,False,2026-08-12T15:48
STU00378,COL001,BMS Institute of Technology,Bangalore,CSE,7.54,1,True,True,False,2026-07-07T11:13
STU00379,COL005,New Horizon College of Engineering,Bangalore,ISE,7.93,0,True,True,True,2026-07-02T18:28
STU00380,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,7.13,0,True,True,True,2026-08-07T17:57
STU00381,COL003,PES University,Bangalore,AI&ML,7.59,0,True,True,True,2026-08-04T17:02
STU00382,COL006,CMR Institute of Technology,Bangalore,CSE,7.93,1,True,True,False,2026-07-15T13:19
STU00383,COL006,CMR Institute of Technology,Bangalore,ISE,7.72,0,True,True,True,2026-07-20T09:20
STU00384,COL002,RV College of Engineering,Bangalore,ISE,7.55,0,True,True,True,2026-07-03T14:32
STU00385,COL006,CMR Institute of Technology,Bangalore,AI&ML,7.66,0,True,True,True,2026-08-03T18:58
STU00386,COL002,RV College of Engineering,Bangalore,ME,6.24,0,True,True,False,2026-08-04T11:49
STU00387,COL005,New Horizon College of Engineering,Bangalore,EEE,7.07,0,True,True,True,2026-07-14T17:31
STU00388,COL005,New Horizon College of Engineering,Bangalore,CSE,7.88,0,True,True,True,2026-07-26T10:27
STU00389,COL006,CMR Institute of Technology,Bangalore,AI&ML,8.45,0,True,True,True,2026-07-01T19:40
STU00390,COL003,PES University,Bangalore,AI&ML,8.5,0,True,True,True,2026-08-13T16:49
STU00391,COL004,Dayananda Sagar College of Engineering,Bangalore,AI&ML,7.31,0,True,True,True,2026-07-18T18:41
STU00392,COL005,New Horizon College of Engineering,Bangalore,ECE,7.72,0,True,True,True,2026-08-04T16:40
STU00393,COL001,BMS Institute of Technology,Bangalore,ME,7.5,0,True,True,True,2026-07-31T09:48
STU00394,COL005,New Horizon College of Engineering,Bangalore,ISE,6.45,0,True,True,False,2026-08-02T12:37
STU00395,COL001,BMS Institute of Technology,Bangalore,AI&ML,8.15,0,True,True,True,2026-07-02T20:06
STU00396,COL003,PES University,Bangalore,EEE,8.11,0,True,True,True,2026-07-11T14:55
STU00397,COL004,Dayananda Sagar College of Engineering,Bangalore,EEE,8.51,1,True,True,False,2026-07-17T16:22
STU00398,COL006,CMR Institute of Technology,Bangalore,ME,7.71,0,True,True,True,2026-08-19T14:45
STU00399,COL004,Dayananda Sagar College of Engineering,Bangalore,AI&ML,7.87,0,True,True,True,2026-08-16T17:36
STU00400,COL002,RV College of Engineering,Bangalore,CSE,8.18,0,True,True,True,2026-08-13T19:08
STU00401,COL005,New Horizon College of Engineering,Bangalore,EEE,8.2,0,True,True,True,2026-08-01T15:23
STU00402,COL002,RV College of Engineering,Bangalore,AI&ML,7.76,0,True,True,True,2026-07-04T10:59
STU00403,COL002,RV College of Engineering,Bangalore,ECE,8.7,0,True,True,True,2026-08-11T10:22
STU00404,COL004,Dayananda Sagar College of Engineering,Bangalore,AI&ML,7.23,0,True,True,True,2026-08-15T12:20
STU00405,COL001,BMS Institute of Technology,Bangalore,EEE,8.52,0,True,True,True,2026-08-04T17:39
STU00406,COL003,PES University,Bangalore,AI&ML,7.38,0,True,True,True,2026-07-07T17:52
STU00407,COL001,BMS Institute of Technology,Bangalore,ECE,7.78,0,True,True,True,2026-07-23T11:26
STU00408,COL004,Dayananda Sagar College of Engineering,Bangalore,ME,7.06,0,True,True,True,2026-08-02T10:31
STU00409,COL005,New Horizon College of Engineering,Bangalore,ISE,8.46,0,False,True,False,2026-07-29T16:09
STU00410,COL002,RV College of Engineering,Bangalore,ECE,8.59,0,True,True,True,2026-08-10T20:01
STU00411,COL004,Dayananda Sagar College of Engineering,Bangalore,AI&ML,8.18,0,True,True,True,2026-08-23T18:52
STU00412,COL001,BMS Institute of Technology,Bangalore,CSE,7.94,0,True,True,True,2026-07-31T11:15
STU00413,COL004,Dayananda Sagar College of Engineering,Bangalore,EEE,7.55,0,True,True,True,2026-08-14T09:23
STU00414,COL004,Dayananda Sagar College of Engineering,Bangalore,ME,7.34,0,True,True,True,2026-08-23T12:56
STU00415,COL005,New Horizon College of Engineering,Bangalore,ECE,7.91,0,True,True,True,2026-07-10T09:04
STU00416,COL002,RV College of Engineering,Bangalore,ME,7.14,0,True,False,False,2026-07-03T11:02
STU00417,COL001,BMS Institute of Technology,Bangalore,ISE,7.71,0,True,True,True,2026-08-03T15:59
STU00418,COL002,RV College of Engineering,Bangalore,EEE,7.81,0,True,True,True,2026-07-07T18:06
STU00419,COL001,BMS Institute of Technology,Bangalore,AI&ML,8.38,0,True,True,True,2026-07-14T11:04
STU00420,COL005,New Horizon College of Engineering,Bangalore,AI&ML,7.95,1,True,True,False,2026-08-24T13:56
STU00421,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,7.62,0,False,True,False,2026-07-05T19:56
STU00422,COL006,CMR Institute of Technology,Bangalore,ME,7.84,0,False,True,False,2026-07-10T10:57
STU00423,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,7.24,0,True,True,True,2026-07-31T18:15
STU00424,COL004,Dayananda Sagar College of Engineering,Bangalore,ECE,8.12,0,True,True,True,2026-08-19T17:12
STU00425,COL005,New Horizon College of Engineering,Bangalore,ISE,7.6,0,True,True,True,2026-08-05T19:37
STU00426,COL002,RV College of Engineering,Bangalore,EEE,7.15,0,True,False,False,2026-07-08T13:28
STU00427,COL003,PES University,Bangalore,EEE,6.99,0,True,True,True,2026-08-16T19:03
STU00428,COL001,BMS Institute of Technology,Bangalore,EEE,7.48,0,True,True,True,2026-08-06T17:34
STU00429,COL001,BMS Institute of Technology,Bangalore,EEE,8.32,0,True,True,True,2026-07-01T09:55
STU00430,COL003,PES University,Bangalore,ME,7.0,2,True,True,False,2026-07-11T18:15
STU00431,COL004,Dayananda Sagar College of Engineering,Bangalore,CSE,7.69,2,True,True,False,2026-08-22T17:57
STU00432,COL004,Dayananda Sagar College of Engineering,Bangalore,AI&ML,7.74,0,True,True,True,2026-08-09T15:16
STU00433,COL001,BMS Institute of Technology,Bangalore,AI&ML,7.99,0,True,False,False,2026-07-16T20:22
STU00434,COL002,RV College of Engineering,Bangalore,CSE,7.65,0,True,True,True,2026-07-01T20:34
STU00435,COL006,CMR Institute of Technology,Bangalore,EEE,6.97,0,True,True,True,2026-08-24T17:14
STU00436,COL006,CMR Institute of Technology,Bangalore,CSE,7.7,1,True,True,False,2026-07-09T14:30
STU00437,COL001,BMS Institute of Technology,Bangalore,AI&ML,6.32,0,True,True,False,2026-07-05T14:39
STU00438,COL002,RV College of Engineering,Bangalore,ISE,7.36,0,True,True,True,2026-08-20T09:27
STU00439,COL006,CMR Institute of Technology,Bangalore,ISE,7.8,2,False,True,False,2026-07-29T14:03
STU00440,COL001,BMS Institute of Technology,Bangalore,CSE,7.82,0,True,True,True,2026-07-10T16:08
STU00441,COL001,BMS Institute of Technology,Bangalore,AI&ML,7.97,0,True,True,True,2026-08-11T18:13
STU00442,COL005,New Horizon College of Engineering,Bangalore,ISE,7.61,0,True,True,True,2026-08-07T17:07
STU00443,COL003,PES University,Bangalore,ECE,7.45,0,True,True,True,2026-07-08T17:48
STU00444,COL005,New Horizon College of Engineering,Bangalore,CSE,7.42,0,True,True,True,2026-08-11T18:03
STU00445,COL003,PES University,Bangalore,ISE,7.05,2,True,False,False,2026-08-05T16:36
STU00446,COL004,Dayananda Sagar College of Engineering,Bangalore,CSE,6.79,0,True,True,True,2026-08-24T10:40
STU00447,COL001,BMS Institute of Technology,Bangalore,AI&ML,6.91,0,False,True,False,2026-08-21T09:34
STU00448,COL001,BMS Institute of Technology,Bangalore,ECE,7.31,0,False,True,False,2026-07-13T15:20
STU00449,COL002,RV College of Engineering,Bangalore,ME,8.99,0,True,True,True,2026-08-24T19:53
STU00450,COL002,RV College of Engineering,Bangalore,CSE,7.28,0,True,True,True,2026-07-03T20:21
STU00451,COL003,PES University,Bangalore,ISE,7.6,0,True,True,True,2026-07-03T20:14
STU00452,COL005,New Horizon College of Engineering,Bangalore,ECE,7.42,0,True,True,True,2026-07-26T17:55
STU00453,COL006,CMR Institute of Technology,Bangalore,EEE,7.49,0,True,True,True,2026-08-20T17:01
STU00454,COL004,Dayananda Sagar College of Engineering,Bangalore,AI&ML,7.88,0,False,True,False,2026-07-24T11:46
STU00455,COL003,PES University,Bangalore,EEE,7.51,0,True,False,False,2026-07-20T15:59
STU00456,COL005,New Horizon College of Engineering,Bangalore,EEE,7.27,0,True,True,True,2026-07-07T15:47
STU00457,COL003,PES University,Bangalore,AI&ML,8.52,0,True,True,True,2026-07-03T13:53
STU00458,COL004,Dayananda Sagar College of Engineering,Bangalore,ISE,7.65,0,True,True,True,2026-08-20T17:43
