event_id,event_name,event_timestamp,seller_id,job_id,session_id,source,platform,event_version,job_category,location,skill_count,publication_status,close_reason,changed_fields,pause_reason
E000758,job_post_edited,2026-08-25 17:36:00,S004,J0215,SESS_J0215,synthetic_demo,web,1.0,Software Developer,Hyderabad,,,,location,
E000759,job_post_started,2026-08-25 17:12:00,S019,J0216,SESS_J0216,synthetic_demo,mobile,1.0,Digital Marketer,Hyderabad,,,,,
E000760,job_post_completed,2026-08-25 17:48:00,S019,J0216,SESS_J0216,synthetic_demo,mobile,1.0,Digital Marketer,Hyderabad,3.0,,,,
E000761,job_post_published,2026-08-25 19:02:00,S019,J0216,SESS_J0216,synthetic_demo,web,1.0,Digital Marketer,Hyderabad,,published,,,
E000762,job_post_started,2026-08-25 11:51:00,S001,J0217,SESS_J0217,synthetic_demo,web,1.0,Business Analyst,Chennai,,,,,
E000763,job_post_completed,2026-08-25 12:04:00,S001,J0217,SESS_J0217,synthetic_demo,web,1.0,Business Analyst,Chennai,4.0,,,,
E000764,job_post_published,2026-08-25 12:52:00,S001,J0217,SESS_J0217,synthetic_demo,web,1.0,Business Analyst,Chennai,,published,,,
E000765,job_post_started,2026-08-26 09:21:00,S012,J0218,SESS_J0218,synthetic_demo,web,1.0,UI/UX Designer,Chennai,,,,,
E000766,job_post_completed,2026-08-26 09:45:00,S012,J0218,SESS_J0218,synthetic_demo,mobile,1.0,UI/UX Designer,Chennai,3.0,,,,
E000767,job_post_published,2026-08-26 10:31:00,S012,J0218,SESS_J0218,synthetic_demo,mobile,1.0,UI/UX Designer,Chennai,,published,,,
E000768,job_post_started,2026-08-26 11:42:00,S023,J0219,SESS_J0219,synthetic_demo,web,1.0,Digital Marketer,Mumbai,,,,,
E000769,job_post_completed,2026-08-26 12:24:00,S023,J0219,SESS_J0219,synthetic_demo,mobile,1.0,Digital Marketer,Mumbai,5.0,,,,
E000770,job_post_published,2026-08-26 14:13:00,S023,J0219,SESS_J0219,synthetic_demo,mobile,1.0,Digital Marketer,Mumbai,,published,,,
E000771,job_post_edited,2026-08-26 14:43:00,S023,J0219,SESS_J0219,synthetic_demo,web,1.0,Digital Marketer,Mumbai,,,,salary,
E000772,job_post_started,2026-08-26 17:06:00,S026,J0220,SESS_J0220,synthetic_demo,mobile,1.0,Digital Marketer,Hyderabad,,,,,
E000773,job_post_completed,2026-08-26 17:42:00,S026,J0220,SESS_J0220,synthetic_demo,web,1.0,Digital Marketer,Hyderabad,7.0,,,,
E000774,job_post_published,2026-08-26 18:05:00,S026,J0220,SESS_J0220,synthetic_demo,mobile,1.0,Digital Marketer,Hyderabad,,published,,,
E000775,job_post_edited,2026-08-26 19:20:00,S026,J0220,SESS_J0220,synthetic_demo,mobile,1.0,Digital Marketer,Hyderabad,,,,location,
E000776,job_post_paused,2026-08-28 18:05:00,S026,J0220,SESS_J0220,synthetic_demo,web,1.0,Digital Marketer,Hyderabad,,,,,temporary_hold
E000777,job_post_reactivated,2026-08-30 18:05:00,S026,J0220,SESS_J0220,synthetic_demo,mobile,1.0,Digital Marketer,Hyderabad,,,,,
E000778,job_post_started,2026-08-26 14:28:00,S024,J0221,SESS_J0221,synthetic_demo,mobile,1.0,Data Analyst,Bengaluru,,,,,
E000779,job_post_completed,2026-08-26 14:59:00,S024,J0221,SESS_J0221,synthetic_demo,mobile,1.0,Data Analyst,Bengaluru,5.0,,,,
E000780,job_post_published,2026-08-26 15:25:00,S024,J0221,SESS_J0221,synthetic_demo,mobile,1.0,Data Analyst,Bengaluru,,published,,,
E000781,job_post_edited,2026-08-26 20:00:00,S024,J0221,SESS_J0221,synthetic_demo,web,1.0,Data Analyst,Bengaluru,,,,description,
E000782,job_post_started,2026-08-26 13:16:00,S002,J0222,SESS_J0222,synthetic_demo,mobile,1.0,Business Analyst,Bengaluru,,,,,
E000783,job_post_completed,2026-08-26 13:27:00,S002,J0222,SESS_J0222,synthetic_demo,mobile,1.0,Business Analyst,Bengaluru,3.0,,,,
E000784,job_post_published,2026-08-26 13:41:00,S002,J0222,SESS_J0222,synthetic_demo,web,1.0,Business Analyst,Bengaluru,,published,,,
E000785,job_post_closed,2026-09-06 13:41:00,S002,J0222,SESS_J0222,synthetic_demo,mobile,1.0,Business Analyst,Bengaluru,,,expired,,
E000786,job_post_started,2026-08-26 10:38:00,S023,J0223,SESS_J0223,synthetic_demo,web,1.0,Data Analyst,Pune,,,,,
E000787,job_post_completed,2026-08-26 11:10:00,S023,J0223,SESS_J0223,synthetic_demo,mobile,1.0,Data Analyst,Pune,2.0,,,,
E000788,job_post_published,2026-08-26 11:35:00,S023,J0223,SESS_J0223,synthetic_demo,web,1.0,Data Analyst,Pune,,published,,,
E000789,job_post_started,2026-08-26 12:15:00,S018,J0224,SESS_J0224,synthetic_demo,mobile,1.0,Business Analyst,Mumbai,,,,,
E000790,job_post_completed,2026-08-26 12:26:00,S018,J0224,SESS_J0224,synthetic_demo,mobile,1.0,Business Analyst,Mumbai,6.0,,,,
E000791,job_post_published,2026-08-26 12:37:00,S018,J0224,SESS_J0224,synthetic_demo,mobile,1.0,Business Analyst,Mumbai,,published,,,
E000792,job_post_edited,2026-08-26 13:51:00,S018,J0224,SESS_J0224,synthetic_demo,mobile,1.0,Business Analyst,Mumbai,,,,location,
E000793,job_post_closed,2026-08-30 12:37:00,S018,J0224,SESS_J0224,synthetic_demo,mobile,1.0,Business Analyst,Mumbai,,,expired,,
E000794,job_post_started,2026-08-26 12:50:00,S003,J0225,SESS_J0225,synthetic_demo,mobile,1.0,UI/UX Designer,Bengaluru,,,,,
E000795,job_post_completed,2026-08-26 13:20:00,S003,J0225,SESS_J0225,synthetic_demo,mobile,1.0,UI/UX Designer,Bengaluru,7.0,,,,
E000796,job_post_published,2026-08-26 14:25:00,S003,J0225,SESS_J0225,synthetic_demo,mobile,1.0,UI/UX Designer,Bengaluru,,published,,,
E000797,job_post_edited,2026-08-26 18:10:00,S003,J0225,SESS_J0225,synthetic_demo,web,1.0,UI/UX Designer,Bengaluru,,,,location,
E000798,job_post_closed,2026-09-04 14:25:00,S003,J0225,SESS_J0225,synthetic_demo,web,1.0,UI/UX Designer,Bengaluru,,,seller_closed,,
E000799,job_post_started,2026-08-27 09:05:00,S019,J0226,SESS_J0226,synthetic_demo,mobile,1.0,Data Analyst,Hyderabad,,,,,
E000800,job_post_completed,2026-08-27 09:32:00,S019,J0226,SESS_J0226,synthetic_demo,web,1.0,Data Analyst,Hyderabad,6.0,,,,
E000801,job_post_published,2026-08-27 11:20:00,S019,J0226,SESS_J0226,synthetic_demo,mobile,1.0,Data Analyst,Hyderabad,,published,,,
E000802,job_post_started,2026-08-27 11:30:00,S028,J0227,SESS_J0227,synthetic_demo,mobile,1.0,UI/UX Designer,Chennai,,,,,
E000803,job_post_completed,2026-08-27 11:54:00,S028,J0227,SESS_J0227,synthetic_demo,web,1.0,UI/UX Designer,Chennai,7.0,,,,
E000804,job_post_published,2026-08-27 12:09:00,S028,J0227,SESS_J0227,synthetic_demo,web,1.0,UI/UX Designer,Chennai,,published,,,
E000805,job_post_edited,2026-08-27 16:28:00,S028,J0227,SESS_J0227,synthetic_demo,web,1.0,UI/UX Designer,Chennai,,,,description,
E000806,job_post_started,2026-08-27 09:43:00,S005,J0228,SESS_J0228,synthetic_demo,web,1.0,Data Analyst,Pune,,,,,
E000807,job_post_completed,2026-08-27 10:15:00,S005,J0228,SESS_J0228,synthetic_demo,mobile,1.0,Data Analyst,Pune,6.0,,,,
E000808,job_post_published,2026-08-27 10:45:00,S005,J0228,SESS_J0228,synthetic_demo,web,1.0,Data Analyst,Pune,,published,,,
E000809,job_post_edited,2026-08-27 14:38:00,S005,J0228,SESS_J0228,synthetic_demo,mobile,1.0,Data Analyst,Pune,,,,location,
E000810,job_post_started,2026-08-27 16:50:00,S001,J0229,SESS_J0229,synthetic_demo,mobile,1.0,Digital Marketer,Chennai,,,,,
E000811,job_post_completed,2026-08-27 17:21:00,S001,J0229,SESS_J0229,synthetic_demo,web,1.0,Digital Marketer,Chennai,3.0,,,,
E000812,job_post_published,2026-08-27 17:40:00,S001,J0229,SESS_J0229,synthetic_demo,web,1.0,Digital Marketer,Chennai,,published,,,
E000813,job_post_closed,2026-09-02 17:40:00,S001,J0229,SESS_J0229,synthetic_demo,mobile,1.0,Digital Marketer,Chennai,,,expired,,
E000814,job_post_started,2026-08-27 14:41:00,S029,J0230,SESS_J0230,synthetic_demo,mobile,1.0,UI/UX Designer,Mumbai,,,,,
E000815,job_post_completed,2026-08-27 15:17:00,S029,J0230,SESS_J0230,synthetic_demo,web,1.0,UI/UX Designer,Mumbai,2.0,,,,
E000816,job_post_published,2026-08-27 16:35:00,S029,J0230,SESS_J0230,synthetic_demo,web,1.0,UI/UX Designer,Mumbai,,published,,,
E000817,job_post_started,2026-08-27 08:47:00,S013,J0231,SESS_J0231,synthetic_demo,mobile,1.0,Business Analyst,Hyderabad,,,,,
E000818,job_post_completed,2026-08-27 09:22:00,S013,J0231,SESS_J0231,synthetic_demo,mobile,1.0,Business Analyst,Hyderabad,2.0,,,,
E000819,job_post_published,2026-08-27 10:01:00,S013,J0231,SESS_J0231,synthetic_demo,mobile,1.0,Business Analyst,Hyderabad,,published,,,
E000820,job_post_started,2026-08-27 10:19:00,S022,J0232,SESS_J0232,synthetic_demo,mobile,1.0,Data Analyst,Hyderabad,,,,,
E000821,job_post_completed,2026-08-27 10:52:00,S022,J0232,SESS_J0232,synthetic_demo,mobile,1.0,Data Analyst,Hyderabad,4.0,,,,
E000822,job_post_published,2026-08-27 12:36:00,S022,J0232,SESS_J0232,synthetic_demo,web,1.0,Data Analyst,Hyderabad,,published,,,
E000823,job_post_edited,2026-08-27 14:54:00,S022,J0232,SESS_J0232,synthetic_demo,mobile,1.0,Data Analyst,Hyderabad,,,,salary,
E000824,job_post_started,2026-08-27 10:04:00,S027,J0233,SESS_J0233,synthetic_demo,mobile,1.0,Data Analyst,Chennai,,,,,
E000825,job_post_completed,2026-08-27 10:28:00,S027,J0233,SESS_J0233,synthetic_demo,web,1.0,Data Analyst,Chennai,3.0,,,,
E000826,job_post_published,2026-08-27 12:03:00,S027,J0233,SESS_J0233,synthetic_demo,web,1.0,Data Analyst,Chennai,,published,,,
E000827,job_post_started,2026-08-27 12:23:00,S030,J0234,SESS_J0234,synthetic_demo,mobile,1.0,Business Analyst,Hyderabad,,,,,
E000828,job_post_completed,2026-08-27 12:57:00,S030,J0234,SESS_J0234,synthetic_demo,web,1.0,Business Analyst,Hyderabad,7.0,,,,
E000829,job_post_published,2026-08-27 14:06:00,S030,J0234,SESS_J0234,synthetic_demo,web,1.0,Business Analyst,Hyderabad,,published,,,
E000830,job_post_closed,2026-09-11 14:06:00,S030,J0234,SESS_J0234,synthetic_demo,mobile,1.0,Business Analyst,Hyderabad,,,seller_closed,,
E000831,job_post_started,2026-08-27 09:18:00,S012,J0235,SESS_J0235,synthetic_demo,web,1.0,Software Developer,Mumbai,,,,,
E000832,job_post_completed,2026-08-27 09:24:00,S012,J0235,SESS_J0235,synthetic_demo,web,1.0,Software Developer,Mumbai,3.0,,,,
E000833,job_post_published,2026-08-27 10:18:00,S012,J0235,SESS_J0235,synthetic_demo,web,1.0,Software Developer,Mumbai,,published,,,
E000834,job_post_started,2026-08-28 10:41:00,S028,J0236,SESS_J0236,synthetic_demo,web,1.0,Data Analyst,Pune,,,,,
E000835,job_post_completed,2026-08-28 10:57:00,S028,J0236,SESS_J0236,synthetic_demo,mobile,1.0,Data Analyst,Pune,3.0,,,,
E000836,job_post_published,2026-08-28 12:18:00,S028,J0236,SESS_J0236,synthetic_demo,mobile,1.0,Data Analyst,Pune,,published,,,
E000837,job_post_closed,2026-09-05 12:18:00,S028,J0236,SESS_J0236,synthetic_demo,mobile,1.0,Data Analyst,Pune,,,seller_closed,,
E000838,job_post_started,2026-08-28 12:43:00,S009,J0237,SESS_J0237,synthetic_demo,mobile,1.0,Software Developer,Pune,,,,,
E000839,job_post_completed,2026-08-28 13:21:00,S009,J0237,SESS_J0237,synthetic_demo,web,1.0,Software Developer,Pune,6.0,,,,
E000840,job_post_published,2026-08-28 15:11:00,S009,J0237,SESS_J0237,synthetic_demo,mobile,1.0,Software Developer,Pune,,published,,,
E000841,job_post_closed,2026-09-09 15:11:00,S009,J0237,SESS_J0237,synthetic_demo,mobile,1.0,Software Developer,Pune,,,position_filled,,
E000842,job_post_started,2026-08-28 13:55:00,S003,J0238,SESS_J0238,synthetic_demo,mobile,1.0,Business Analyst,Mumbai,,,,,
E000843,job_post_completed,2026-08-28 14:17:00,S003,J0238,SESS_J0238,synthetic_demo,web,1.0,Business Analyst,Mumbai,3.0,,,,
E000844,job_post_published,2026-08-28 14:55:00,S003,J0238,SESS_J0238,synthetic_demo,web,1.0,Business Analyst,Mumbai,,published,,,
E000845,job_post_started,2026-08-28 10:46:00,S020,J0239,SESS_J0239,synthetic_demo,mobile,1.0,UI/UX Designer,Mumbai,,,,,
E000846,job_post_completed,2026-08-28 10:52:00,S020,J0239,SESS_J0239,synthetic_demo,mobile,1.0,UI/UX Designer,Mumbai,4.0,,,,
E000847,job_post_published,2026-08-28 12:20:00,S020,J0239,SESS_J0239,synthetic_demo,mobile,1.0,UI/UX Designer,Mumbai,,published,,,
E000848,job_post_paused,2026-08-30 12:20:00,S020,J0239,SESS_J0239,synthetic_demo,web,1.0,UI/UX Designer,Mumbai,,,,,seller_review
E000849,job_post_reactivated,2026-09-02 12:20:00,S020,J0239,SESS_J0239,synthetic_demo,mobile,1.0,UI/UX Designer,Mumbai,,,,,
E000850,job_post_started,2026-08-28 12:54:00,S022,J0240,SESS_J0240,synthetic_demo,web,1.0,Business Analyst,Chennai,,,,,
E000851,job_post_completed,2026-08-28 13:09:00,S022,J0240,SESS_J0240,synthetic_demo,web,1.0,Business Analyst,Chennai,4.0,,,,
E000852,job_post_published,2026-08-28 15:01:00,S022,J0240,SESS_J0240,synthetic_demo,mobile,1.0,Business Analyst,Chennai,,published,,,
E000853,job_post_started,2026-08-28 11:22:00,S022,J0241,SESS_J0241,synthetic_demo,mobile,1.0,Business Analyst,Bengaluru,,,,,
E000854,job_post_completed,2026-08-28 11:41:00,S022,J0241,SESS_J0241,synthetic_demo,mobile,1.0,Business Analyst,Bengaluru,5.0,,,,
E000855,job_post_published,2026-08-28 13:21:00,S022,J0241,SESS_J0241,synthetic_demo,mobile,1.0,Business Analyst,Bengaluru,,published,,,
E000856,job_post_closed,2026-09-09 13:21:00,S022,J0241,SESS_J0241,synthetic_demo,web,1.0,Business Analyst,Bengaluru,,,expired,,
E000857,job_post_started,2026-08-28 09:55:00,S016,J0242,SESS_J0242,synthetic_demo,mobile,1.0,Software Developer,Chennai,,,,,
E000858,job_post_completed,2026-08-28 10:24:00,S016,J0242,SESS_J0242,synthetic_demo,web,1.0,Software Developer,Chennai,5.0,,,,
E000859,job_post_published,2026-08-28 11:36:00,S016,J0242,SESS_J0242,synthetic_demo,web,1.0,Software Developer,Chennai,,published,,,
E000860,job_post_edited,2026-08-28 13:48:00,S016,J0242,SESS_J0242,synthetic_demo,mobile,1.0,Software Developer,Chennai,,,,location,
E000861,job_post_started,2026-08-28 10:49:00,S015,J0243,SESS_J0243,synthetic_demo,mobile,1.0,Software Developer,Mumbai,,,,,
E000862,job_post_completed,2026-08-28 10:59:00,S015,J0243,SESS_J0243,synthetic_demo,web,1.0,Software Developer,Mumbai,7.0,,,,
E000863,job_post_published,2026-08-28 12:06:00,S015,J0243,SESS_J0243,synthetic_demo,web,1.0,Software Developer,Mumbai,,published,,,
E000864,job_post_edited,2026-08-28 14:56:00,S015,J0243,SESS_J0243,synthetic_demo,web,1.0,Software Developer,Mumbai,,,,description,
E000865,job_post_closed,2026-09-11 12:06:00,S015,J0243,SESS_J0243,synthetic_demo,web,1.0,Software Developer,Mumbai,,,position_filled,,
E000866,job_post_started,2026-08-29 14:30:00,S021,J0244,SESS_J0244,synthetic_demo,web,1.0,UI/UX Designer,Pune,,,,,
E000867,job_post_completed,2026-08-29 14:59:00,S021,J0244,SESS_J0244,synthetic_demo,web,1.0,UI/UX Designer,Pune,6.0,,,,
E000868,job_post_published,2026-08-29 15:04:00,S021,J0244,SESS_J0244,synthetic_demo,web,1.0,UI/UX Designer,Pune,,published,,,
E000869,job_post_started,2026-08-29 11:44:00,S001,J0245,SESS_J0245,synthetic_demo,web,1.0,Data Analyst,Hyderabad,,,,,
E000870,job_post_completed,2026-08-29 12:11:00,S001,J0245,SESS_J0245,synthetic_demo,mobile,1.0,Data Analyst,Hyderabad,2.0,,,,
E000871,job_post_published,2026-08-29 12:55:00,S001,J0245,SESS_J0245,synthetic_demo,mobile,1.0,Data Analyst,Hyderabad,,published,,,
E000872,job_post_edited,2026-08-29 13:48:00,S001,J0245,SESS_J0245,synthetic_demo,mobile,1.0,Data Analyst,Hyderabad,,,,location,
E000873,job_post_started,2026-08-29 10:21:00,S017,J0246,SESS_J0246,synthetic_demo,web,1.0,Business Analyst,Pune,,,,,
E000874,job_post_completed,2026-08-29 10:57:00,S017,J0246,SESS_J0246,synthetic_demo,mobile,1.0,Business Analyst,Pune,3.0,,,,
E000875,job_post_published,2026-08-29 11:47:00,S017,J0246,SESS_J0246,synthetic_demo,web,1.0,Business Analyst,Pune,,published,,,
E000876,job_post_started,2026-08-29 09:23:00,S019,J0247,SESS_J0247,synthetic_demo,mobile,1.0,Digital Marketer,Hyderabad,,,,,
E000877,job_post_completed,2026-08-29 09:30:00,S019,J0247,SESS_J0247,synthetic_demo,web,1.0,Digital Marketer,Hyderabad,6.0,,,,
E000878,job_post_published,2026-08-29 10:23:00,S019,J0247,SESS_J0247,synthetic_demo,web,1.0,Digital Marketer,Hyderabad,,published,,,
E000879,job_post_closed,2026-09-11 10:23:00,S019,J0247,SESS_J0247,synthetic_demo,mobile,1.0,Digital Marketer,Hyderabad,,,position_filled,,
E000880,job_post_started,2026-08-29 16:16:00,S015,J0248,SESS_J0248,synthetic_demo,web,1.0,UI/UX Designer,Bengaluru,,,,,
E000881,job_post_completed,2026-08-29 16:51:00,S015,J0248,SESS_J0248,synthetic_demo,web,1.0,UI/UX Designer,Bengaluru,3.0,,,,
E000882,job_post_published,2026-08-29 18:25:00,S015,J0248,SESS_J0248,synthetic_demo,web,1.0,UI/UX Designer,Bengaluru,,published,,,
E000883,job_post_started,2026-08-29 16:46:00,S005,J0249,SESS_J0249,synthetic_demo,mobile,1.0,UI/UX Designer,Bengaluru,,,,,
E000884,job_post_completed,2026-08-29 17:30:00,S005,J0249,SESS_J0249,synthetic_demo,web,1.0,UI/UX Designer,Bengaluru,2.0,,,,
E000885,job_post_published,2026-08-29 17:50:00,S005,J0249,SESS_J0249,synthetic_demo,web,1.0,UI/UX Designer,Bengaluru,,published,,,
E000886,job_post_started,2026-08-29 10:02:00,S012,J0250,SESS_J0250,synthetic_demo,web,1.0,UI/UX Designer,Mumbai,,,,,
E000887,job_post_completed,2026-08-29 10:42:00,S012,J0250,SESS_J0250,synthetic_demo,mobile,1.0,UI/UX Designer,Mumbai,7.0,,,,
E000888,job_post_published,2026-08-29 11:50:00,S012,J0250,SESS_J0250,synthetic_demo,web,1.0,UI/UX Designer,Mumbai,,published,,,
E000889,job_post_edited,2026-08-29 13:05:00,S012,J0250,SESS_J0250,synthetic_demo,mobile,1.0,UI/UX Designer,Mumbai,,,,skills,
E000890,job_post_closed,2026-09-08 11:50:00,S012,J0250,SESS_J0250,synthetic_demo,web,1.0,UI/UX Designer,Mumbai,,,position_filled,,
E000891,job_post_started,2026-08-29 15:18:00,S029,J0251,SESS_J0251,synthetic_demo,web,1.0,Business Analyst,Hyderabad,,,,,
E000892,job_post_completed,2026-08-29 15:39:00,S029,J0251,SESS_J0251,synthetic_demo,web,1.0,Business Analyst,Hyderabad,2.0,,,,
E000893,job_post_published,2026-08-29 16:43:00,S029,J0251,SESS_J0251,synthetic_demo,mobile,1.0,Business Analyst,Hyderabad,,published,,,
E000894,job_post_started,2026-08-30 10:42:00,S004,J0252,SESS_J0252,synthetic_demo,mobile,1.0,Data Analyst,Bengaluru,,,,,
E000895,job_post_completed,2026-08-30 10:57:00,S004,J0252,SESS_J0252,synthetic_demo,mobile,1.0,Data Analyst,Bengaluru,5.0,,,,
E000896,job_post_published,2026-08-30 11:44:00,S004,J0252,SESS_J0252,synthetic_demo,web,1.0,Data Analyst,Bengaluru,,published,,,
E000897,job_post_closed,2026-09-07 11:44:00,S004,J0252,SESS_J0252,synthetic_demo,mobile,1.0,Data Analyst,Bengaluru,,,seller_closed,,
E000898,job_post_started,2026-08-30 14:41:00,S027,J0253,SESS_J0253,synthetic_demo,web,1.0,UI/UX Designer,Pune,,,,,
E000899,job_post_completed,2026-08-30 14:56:00,S027,J0253,SESS_J0253,synthetic_demo,web,1.0,UI/UX Designer,Pune,7.0,,,,
E000900,job_post_started,2026-08-30 14:58:00,S028,J0254,SESS_J0254,synthetic_demo,mobile,1.0,Software Developer,Bengaluru,,,,,
E000901,job_post_completed,2026-08-30 15:40:00,S028,J0254,SESS_J0254,synthetic_demo,mobile,1.0,Software Developer,Bengaluru,3.0,,,,
E000902,job_post_published,2026-08-30 16:46:00,S028,J0254,SESS_J0254,synthetic_demo,web,1.0,Software Developer,Bengaluru,,published,,,
E000903,job_post_started,2026-08-30 15:07:00,S029,J0255,SESS_J0255,synthetic_demo,web,1.0,Software Developer,Pune,,,,,
E000904,job_post_completed,2026-08-30 15:38:00,S029,J0255,SESS_J0255,synthetic_demo,mobile,1.0,Software Developer,Pune,2.0,,,,
E000905,job_post_published,2026-08-30 16:39:00,S029,J0255,SESS_J0255,synthetic_demo,web,1.0,Software Developer,Pune,,published,,,
E000906,job_post_started,2026-08-30 13:33:00,S019,J0256,SESS_J0256,synthetic_demo,web,1.0,Digital Marketer,Hyderabad,,,,,
E000907,job_post_completed,2026-08-30 14:11:00,S019,J0256,SESS_J0256,synthetic_demo,web,1.0,Digital Marketer,Hyderabad,5.0,,,,
E000908,job_post_published,2026-08-30 15:44:00,S019,J0256,SESS_J0256,synthetic_demo,mobile,1.0,Digital Marketer,Hyderabad,,published,,,
E000909,job_post_edited,2026-08-30 16:41:00,S019,J0256,SESS_J0256,synthetic_demo,web,1.0,Digital Marketer,Hyderabad,,,,skills,
